Query	Hit	Evalue	Score	Start	Stop	Description
Seqid=NZ_CP078159.1;Start=1691521;Strand=-	PF01381.24	2.7e-5	24.2	19	66	Helix-turn-helix
Seqid=NZ_CP078159.1;End=832932;Strand=+	PF01380.24	0.53	10.2	293	363	SIS domain
Seqid=NZ_CP078159.1;End=791024;Strand=+	PF00583.27	2.2e-13	50.5	34	146	Acetyltransferase (GNAT) family
Seqid=NZ_CP078159.1;Start=427283;Strand=-	PF08240.14	1.1e-23	83.2	40	117	Alcohol dehydrogenase GroES-like domain
Seqid=NZ_CP078159.1;End=1393660;Strand=+	PF05496.14	0.018	14.9	23	86	Holliday junction DNA helicase RuvB P-loop domain
Seqid=NZ_CP078159.1;Start=1975281;Strand=-	PF00005.29	1.3e-33	116.5	30	177	ABC transporter
Seqid=NZ_CP078159.1;End=1482954;Strand=+	PF01988.21	0.27	11.2	10	56	VIT family
Seqid=NZ_CP078159.1;End=1924252;Strand=+	PF16785.7	0.081	13.3	27	111	Small metal-binding protein
Seqid=NZ_CP078159.1;End=1983568;Strand=+	PF19064.2	0.022	15.1	39	74	Family of unknown function (DUF5760)
Seqid=NZ_CP078159.1;Start=493764;Strand=-	PF01053.22	1.4e-144	481.5	16	430	Cys/Met metabolism PLP-dependent enzyme
Seqid=NZ_CP078159.1;Start=2328564;Strand=-	PF08544.15	1.5e-13	51.1	198	269	GHMP kinases C terminal
Seqid=NZ_CP078159.1;Start=1893754;Strand=-	PF00910.24	0.29	11.6	605	628	RNA helicase
Seqid=NZ_CP078159.1;Start=1956059;Strand=-	PF19091.2	0.33	11.1	156	241	Family of unknown function (DUF5779)
Seqid=NZ_CP078159.1;Start=1779631;Strand=-	PF04276.14	0.16	11.8	21	114	Protein of unknown function (DUF443)
Seqid=NZ_CP078159.1;End=2442858;Strand=+	PF05598.13	2.6e-14	53	49	117	Transposase domain (DUF772)
Seqid=NZ_CP078159.1;End=872328;Strand=+	PF01381.24	2.4e-5	24.4	7	50	Helix-turn-helix
Seqid=NZ_CP078159.1;End=1114057;Strand=+	PF03061.24	0.085	13.3	344	418	Thioesterase superfamily
Seqid=NZ_CP078159.1;End=177313;Strand=+	PF04246.14	0.17	11.9	99	148	Positive regulator of sigma(E), RseC/MucC
Seqid=NZ_CP078159.1;End=2238637;Strand=+	PF13401.8	0.021	15.2	23	59	AAA domain
Seqid=NZ_CP078159.1;End=451180;Strand=+	PF16868.7	0.0023	17.6	136	210	NMT1-like family
Seqid=NZ_CP078159.1;End=607648;Strand=+	PF00437.22	0.0021	17.3	17	58	Type II/IV secretion system protein
Seqid=NZ_CP078159.1;Start=2133265;Strand=-	PF13521.8	0.013	15.8	77	120	AAA domain
Seqid=NZ_CP078159.1;Start=428869;Strand=-	PF01488.22	0.055	13.6	20	101	Shikimate / quinate 5-dehydrogenase
Seqid=NZ_CP078159.1;End=1341533;Strand=+	PF02082.22	0.0088	16.3	4	48	Iron-dependent Transcriptional regulator
Seqid=NZ_CP078159.1;End=1314562;Strand=+	PF00672.27	2.2e-14	53.6	194	245	HAMP domain
Seqid=NZ_CP078159.1;Start=307868;Strand=-	PF01699.26	0.27	11.2	2	37	Sodium/calcium exchanger protein
Seqid=NZ_CP078159.1;End=868362;Strand=+	PF02629.21	6.1e-24	84.6	88	180	CoA binding domain
Seqid=NZ_CP078159.1;End=1356;Strand=+	PF13245.8	0.44	10.8	145	179	AAA domain
Seqid=NZ_CP078159.1;End=545393;Strand=+	PF00300.24	2.9e-7	30.5	128	223	Histidine phosphatase superfamily (branch 1)
Seqid=NZ_CP078159.1;End=1326030;Strand=+	PF00448.24	0.11	12.2	212	297	SRP54-type protein, GTPase domain
Seqid=NZ_CP078159.1;Start=1461488;Strand=-	PF05473.14	0.29	10.9	142	183	UL45 protein, carbohydrate-binding C-type lectin-like
Seqid=NZ_CP078159.1;Start=2230420;Strand=-	PF17041.7	1.3e-27	95.7	703	750	E domain
Seqid=NZ_CP078159.1;End=633274;Strand=+	PF16363.7	0.76	9.2	52	120	GDP-mannose 4,6 dehydratase
Seqid=NZ_CP078159.1;End=1962977;Strand=+	PF01925.21	0.22	11.2	14	185	Sulfite exporter TauE/SafE
Seqid=NZ_CP078159.1;Start=1447613;Strand=-	PF00204.27	1.1e-58	197.6	226	396	DNA gyrase B
Seqid=NZ_CP078159.1;Start=2455039;Strand=-	PF14803.8	0.33	11	2	22	Nudix N-terminal
Seqid=NZ_CP078159.1;Start=2171453;Strand=-	PF14802.8	0.49	9.6	116	155	TMEM192 family
Seqid=NZ_CP078159.1;Start=2150902;Strand=-	PF10007.11	0.04	14.1	27	79	Uncharacterized protein conserved in archaea (DUF2250)
Seqid=NZ_CP078159.1;Start=2097839;Strand=-	PF01695.19	0.0019	17.8	300	384	IstB-like ATP binding protein
Seqid=NZ_CP078159.1;End=569689;Strand=+	PF16344.7	0.025	14.7	224	256	Domain of unknown function (DUF4974)
Seqid=NZ_CP078159.1;End=967338;Strand=+	PF10576.11	0.029	14.8	191	207	Iron-sulfur binding domain of endonuclease III
Seqid=NZ_CP078159.1;End=1088876;Strand=+	PF00083.26	8.9e-6	24.9	16	131	Sugar (and other) transporter
Seqid=NZ_CP078159.1;End=1168988;Strand=+	PF00170.23	0.0036	17.5	75	99	bZIP transcription factor
Seqid=NZ_CP078159.1;End=458641;Strand=+	PF05057.16	0.012	15.2	18	110	Putative serine esterase (DUF676)
Seqid=NZ_CP078159.1;End=166717;Strand=+	PF17254.4	0.21	11.1	60	127	Family of unknown function (DUF5321)
Seqid=NZ_CP078159.1;End=1901668;Strand=+	PF02737.20	0.031	14.2	174	259	3-hydroxyacyl-CoA dehydrogenase, NAD binding domain
Seqid=NZ_CP078159.1;End=1795364;Strand=+	PF12706.9	2.5e-8	33.8	61	166	Beta-lactamase superfamily domain
Seqid=NZ_CP078159.1;End=1114057;Strand=+	PF13730.8	0.15	12	17	49	Helix-turn-helix domain
Seqid=NZ_CP078159.1;Start=39840;Strand=-	PF02748.17	0.96	9.5	265	284	Aspartate carbamoyltransferase regulatory chain, metal binding domain
Seqid=NZ_CP078159.1;Start=171952;Strand=-	PF00196.21	0.23	11.2	24	60	Bacterial regulatory proteins, luxR family
Seqid=NZ_CP078159.1;End=1389394;Strand=+	PF16078.7	8.7e-5	22.1	33	67	2-oxoglutarate dehydrogenase N-terminus
Seqid=NZ_CP078159.1;End=842586;Strand=+	PF04542.16	1.7e-16	59.8	35	104	Sigma-70 region 2
Seqid=NZ_CP078159.1;End=995909;Strand=+	PF08281.14	0.0016	18.1	146	188	Sigma-70, region 4
Seqid=NZ_CP078159.1;Start=171952;Strand=-	PF05043.15	1.4e-5	25.7	111	187	Mga helix-turn-helix domain
Seqid=NZ_CP078159.1;End=1150354;Strand=+	PF17959.3	0.25	11.8	385	426	EF-hand domain
Seqid=NZ_CP078159.1;Start=53517;Strand=-	PF07755.13	0.68	9.3	335	376	Domain of unknown function (DUF1611_C) P-loop domain
Seqid=NZ_CP078159.1;Start=737155;Strand=-	PF04183.14	3.3e-57	193.9	220	461	IucA / IucC family
Seqid=NZ_CP078159.1;End=1251127;Strand=+	PF04816.14	1.2e-72	243.9	32	234	tRNA (adenine(22)-N(1))-methyltransferase
Seqid=NZ_CP078159.1;End=803405;Strand=+	PF08241.14	8.8e-4	20	115	174	Methyltransferase domain
Seqid=NZ_CP078159.1;Start=1464246;Strand=-	PF00456.23	1.4e-143	477.9	6	337	Transketolase, thiamine diphosphate binding domain
Seqid=NZ_CP078159.1;Start=1640372;Strand=-	PF13241.8	0.13	12.8	7	41	Putative NAD(P)-binding
Seqid=NZ_CP078159.1;End=1217006;Strand=+	PF01580.20	0.038	13.4	143	181	FtsK/SpoIIIE family
Seqid=NZ_CP078159.1;Start=2121048;Strand=-	PF13304.8	0.015	15.2	43	66	AAA domain, putative AbiEii toxin, Type IV TA system
Seqid=NZ_CP078159.1;End=1286424;Strand=+	PF10073.11	0.091	12.5	328	363	Uncharacterized protein conserved in bacteria (DUF2312)
Seqid=NZ_CP078159.1;End=112526;Strand=+	PF13545.8	0.0048	16.9	26	70	Crp-like helix-turn-helix domain
Seqid=NZ_CP078159.1;Start=1498469;Strand=-	PF16901.7	3.4e-22	78.8	405	531	C-terminal domain of alpha-glycerophosphate oxidase
Seqid=NZ_CP078159.1;End=168359;Strand=+	PF13450.8	0.052	13.9	179	209	NAD(P)-binding Rossmann-like domain
Seqid=NZ_CP078159.1;Start=1025226;Strand=-	PF13886.8	0.0091	15.8	11	118	Domain of unknown function (DUF4203)
Seqid=NZ_CP078159.1;Start=2197777;Strand=-	PF18841.3	0.39	11.1	46	64	Beta solenoid repeat from Dextranase
Seqid=NZ_CP078159.1;End=1053199;Strand=+	PF07564.13	6.1e-21	74.4	994	1069	Domain of Unknown Function (DUF1542)
Seqid=NZ_CP078159.1;End=837395;Strand=+	PF04240.14	0.0067	16.4	5	80	Carotenoid biosynthesis protein
Seqid=NZ_CP078159.1;Start=517248;Strand=-	PF10361.11	0.054	12.6	15	74	Protein of unknown function (DUF2434)
Seqid=NZ_CP078159.1;Start=271139;Strand=-	PF00873.21	0.064	11	180	336	AcrB/AcrD/AcrF family
Seqid=NZ_CP078159.1;Start=479727;Strand=-	PF00846.20	0.23	10	6	48	Hantavirus nucleocapsid protein
Seqid=NZ_CP078159.1;Start=1662910;Strand=-	PF06160.14	0.14	10.4	29	126	Septation ring formation regulator, EzrA
Seqid=NZ_CP078159.1;Start=1425880;Strand=-	PF00977.23	0.0019	17.8	190	238	Histidine biosynthesis protein
Seqid=NZ_CP078159.1;Start=243733;Strand=-	PF01381.24	7.8e-15	54.8	5	56	Helix-turn-helix
Seqid=NZ_CP078159.1;Start=1872290;Strand=-	PF02322.17	0.032	13.7	288	464	Cytochrome bd terminal oxidase subunit II
Seqid=NZ_CP078159.1;Start=2171453;Strand=-	PF05360.16	0.029	14.7	124	154	yiaA/B two helix domain
Seqid=NZ_CP078159.1;Start=1690156;Strand=-	PF11300.10	4.8e-10	39.9	19	120	Protein of unknown function (DUF3102)
Seqid=NZ_CP078159.1;End=988161;Strand=+	PF13238.8	0.18	12.4	31	88	AAA domain
Seqid=NZ_CP078159.1;Start=1893754;Strand=-	PF13238.8	0.17	12.5	606	634	AAA domain
Seqid=NZ_CP078160.1;Start=22207;Strand=-	PF06757.15	0.083	12.9	141	210	Insect allergen related repeat, nitrile-specifier detoxification
Seqid=NZ_CP078159.1;End=770115;Strand=+	PF08282.14	2e-52	178.6	29	300	haloacid dehalogenase-like hydrolase
Seqid=NZ_CP078159.1;Start=2283586;Strand=-	PF08477.15	0.61	10.4	542	575	Ras of Complex, Roc, domain of DAPkinase
Seqid=NZ_CP078159.1;End=756289;Strand=+	PF10609.11	6.8e-87	291.1	112	348	NUBPL iron-transfer P-loop NTPase
Seqid=NZ_CP078159.1;Start=2125439;Strand=-	PF16080.7	0.023	14.6	6	31	Bacteriophage holin family HP1
Seqid=NZ_CP078159.1;Start=2014820;Strand=-	PF02603.18	1.8e-39	134.8	3	125	HPr Serine kinase N terminus
Seqid=NZ_CP078159.1;End=107174;Strand=+	PF13304.8	0.11	12.3	153	197	AAA domain, putative AbiEii toxin, Type IV TA system
Seqid=NZ_CP078159.1;Start=2045877;Strand=-	PF00503.22	0.009	15.3	31	185	G-protein alpha subunit
Seqid=NZ_CP078160.1;Start=25890;Strand=-	PF02796.17	7.5e-16	58	162	205	Helix-turn-helix domain of resolvase
Seqid=NZ_CP078159.1;End=1393660;Strand=+	PF13173.8	0.0011	19.1	24	129	AAA domain
Seqid=NZ_CP078159.1;End=1267254;Strand=+	PF12775.9	0.005	16.5	126	167	P-loop containing dynein motor region
Seqid=NZ_CP078159.1;End=1738171;Strand=+	PF12167.10	0.22	11.6	7	59	Arm DNA-binding domain
Seqid=NZ_CP078159.1;End=2396989;Strand=+	PF08139.14	0.11	13	1	18	Prokaryotic membrane lipoprotein lipid attachment site
Seqid=NZ_CP078159.1;Start=1763408;Strand=-	PF00188.28	7e-8	33.5	243	342	Cysteine-rich secretory protein family
Seqid=NZ_CP078159.1;Start=500461;Strand=-	PF13542.8	0.12	11.9	101	148	Helix-turn-helix domain of transposase family ISL3
Seqid=NZ_CP078159.1;Start=2160448;Strand=-	PF10397.11	0.52	11.1	106	125	Adenylosuccinate lyase C-terminus
Seqid=NZ_CP078159.1;End=815172;Strand=+	PF03193.18	9.2e-5	22.5	122	203	RsgA GTPase
Seqid=NZ_CP078159.1;Start=1683792;Strand=-	PF00910.24	0.0016	18.9	119	204	RNA helicase
Seqid=NZ_CP078159.1;Start=313457;Strand=-	PF00245.22	8.9e-110	367.6	57	478	Alkaline phosphatase
Seqid=NZ_CP078159.1;Start=96002;Strand=-	PF01297.19	4e-74	249.5	35	305	Zinc-uptake complex component A periplasmic
Seqid=NZ_CP078159.1;End=324804;Strand=+	PF14803.8	0.14	12.2	22	32	Nudix N-terminal
Seqid=NZ_CP078159.1;End=1267254;Strand=+	PF13173.8	0.0023	18	133	175	AAA domain
Seqid=NZ_CP078159.1;Start=2280907;Strand=-	PF03631.17	0.7	9.6	60	129	Virulence factor BrkB
Seqid=NZ_CP078159.1;End=389608;Strand=+	PF13671.8	0.24	11.6	27	47	AAA domain
Seqid=NZ_CP078159.1;Start=2167511;Strand=-	PF10230.11	0.097	12.3	37	120	Lipid-droplet associated hydrolase
Seqid=NZ_CP078159.1;Start=2319217;Strand=-	PF04851.17	2.1e-7	31.2	618	777	Type III restriction enzyme, res subunit
Seqid=NZ_CP078159.1;Start=1749232;Strand=-	PF14791.8	3.5e-16	59.1	265	325	DNA polymerase beta thumb
Seqid=NZ_CP078159.1;End=1184637;Strand=+	PF01966.24	2.7e-10	40.6	56	154	HD domain
Seqid=NZ_CP078159.1;Start=625894;Strand=-	PF03475.16	2.5e-4	21	173	202	3-alpha domain
Seqid=NZ_CP078159.1;End=1776090;Strand=+	PF17259.4	7.1e-9	35.5	11	64	Family of unknown function (DUF5325)
Seqid=NZ_CP078159.1;End=90902;Strand=+	PF02463.21	1	8.9	30	48	RecF/RecN/SMC N terminal domain
Seqid=NZ_CP078159.1;Start=1511616;Strand=-	PF07274.14	0.047	14	8	55	Protein of unknown function (DUF1440)
Seqid=NZ_CP078159.1;End=1246096;Strand=+	PF19932.1	0.21	11.7	77	136	Family of unknown function (DUF6395)
Seqid=NZ_CP078159.1;End=1023826;Strand=+	PF05961.13	0.003	17.9	11	64	Chordopoxvirus A13L protein
Seqid=NZ_CP078159.1;Start=1397111;Strand=-	PF07889.14	0.0029	17.7	130	220	Protein of unknown function (DUF1664)
Seqid=NZ_CP078159.1;Start=1560012;Strand=-	PF00070.29	0.0013	19.3	5	35	Pyridine nucleotide-disulphide oxidoreductase
Seqid=NZ_CP078159.1;End=1324495;Strand=+	PF13509.8	0.035	14.3	204	239	S1 domain
Seqid=NZ_CP078159.1;End=228027;Strand=+	PF00356.23	0.0097	15.8	130	150	Bacterial regulatory proteins, lacI family
Seqid=NZ_CP078159.1;Start=2287076;Strand=-	PF07911.15	0.49	10.9	3	35	Protein of unknown function (DUF1677)
Seqid=NZ_CP078159.1;Start=2469336;Strand=-	PF03193.18	0.0042	17.1	234	268	RsgA GTPase
Seqid=NZ_CP078159.1;End=458032;Strand=+	PF00903.27	7.6e-12	45.6	7	122	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily
Seqid=NZ_CP078159.1;Start=1531228;Strand=-	PF01991.20	0.089	12.3	513	556	ATP synthase (E/31 kDa) subunit
Seqid=NZ_CP078159.1;Start=1558947;Strand=-	PF13495.8	1.3e-6	28.9	10	84	Phage integrase, N-terminal SAM-like domain
Seqid=NZ_CP078160.1;Start=25890;Strand=-	PF13518.8	0.1	12.8	178	207	Helix-turn-helix domain
Seqid=NZ_CP078159.1;End=1327044;Strand=+	PF03807.19	3.7e-10	40.4	3	103	NADP oxidoreductase coenzyme F420-dependent
Seqid=NZ_CP078159.1;End=1258455;Strand=+	PF01610.19	2.8e-15	56.8	4	60	Transposase
Seqid=NZ_CP078159.1;Start=1503516;Strand=-	PF02518.28	1.9e-8	34.8	25	96	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase
Seqid=NZ_CP078159.1;Start=2214602;Strand=-	PF13591.8	0.24	11.3	3	39	MerR HTH family regulatory protein
Seqid=NZ_CP078159.1;Start=912505;Strand=-	PF03417.18	3.8e-69	232.8	105	312	Acyl-coenzyme A:6-aminopenicillanic acid acyl-transferase
Seqid=NZ_CP078159.1;Start=1627144;Strand=-	PF05368.15	9.9e-5	22	7	126	NmrA-like family
Seqid=NZ_CP078159.1;Start=2180392;Strand=-	PF02367.19	0.072	13.1	20	51	Threonylcarbamoyl adenosine biosynthesis protein TsaE
Seqid=NZ_CP078159.1;Start=1781532;Strand=-	PF01547.27	2.3e-21	77.2	47	291	Bacterial extracellular solute-binding protein
Seqid=NZ_CP078159.1;End=1291361;Strand=+	PF13437.8	0.25	12.1	14	67	HlyD family secretion protein
Seqid=NZ_CP078159.1;Start=1746356;Strand=-	PF05768.16	0.071	13.6	32	78	Glutaredoxin-like domain (DUF836)
Seqid=NZ_CP078159.1;Start=1494025;Strand=-	PF01926.25	1.1e-17	64.2	210	329	50S ribosome-binding GTPase
Seqid=NZ_CP078159.1;Start=2283586;Strand=-	PF13238.8	0.7	10.5	206	241	AAA domain
Seqid=NZ_CP078159.1;Start=1498469;Strand=-	PF00890.26	0.011	15	172	234	FAD binding domain
Seqid=NZ_CP078159.1;Start=2170367;Strand=-	PF15144.8	0.079	12.9	2	47	Domain of unknown function (DUF4576)
Seqid=NZ_CP078159.1;Start=1560012;Strand=-	PF01266.26	6.1e-5	22.9	6	37	FAD dependent oxidoreductase
Seqid=NZ_CP078159.1;End=1242880;Strand=+	PF08477.15	0.022	15.1	10	125	Ras of Complex, Roc, domain of DAPkinase
Seqid=NZ_CP078159.1;End=1281118;Strand=+	PF03780.15	8e-26	90.6	21	125	Asp23 family, cell envelope-related function
Seqid=NZ_CP078159.1;Start=857233;Strand=-	PF12197.10	0.17	11.8	287	298	Bacillus cereus group antimicrobial protein
Seqid=NZ_CP078159.1;End=318372;Strand=+	PF00005.29	7.5e-36	123.8	22	170	ABC transporter
Seqid=NZ_CP078159.1;End=729133;Strand=+	PF02378.20	3.6e-69	233.4	28	348	Phosphotransferase system, EIIC
Seqid=NZ_CP078159.1;End=1310669;Strand=+	PF04824.18	0.038	13.4	209	245	Conserved region of Rad21 / Rec8 like protein
Seqid=NZ_CP078159.1;Start=1303829;Strand=-	PF09894.11	0.45	10.2	14	64	Uncharacterized protein conserved in archaea (DUF2121)
Seqid=NZ_CP078159.1;End=377747;Strand=+	PF12773.9	4e-4	20.4	8	30	Double zinc ribbon
Seqid=NZ_CP078159.1;End=946053;Strand=+	PF08245.14	7e-17	62.1	72	293	Mur ligase middle domain
Seqid=NZ_CP078159.1;End=1063130;Strand=+	PF16661.7	0.61	9.6	88	121	Metallo-beta-lactamase superfamily domain
Seqid=NZ_CP078159.1;Start=216879;Strand=-	PF11712.10	0.085	13	35	72	Endoplasmic reticulum-based factor for assembly of V-ATPase
Seqid=NZ_CP078159.1;End=1274539;Strand=+	PF02347.18	3e-8	33	43	305	Glycine cleavage system P-protein
Seqid=NZ_CP078159.1;End=99958;Strand=+	PF03193.18	0.24	11.4	6	29	RsgA GTPase
Seqid=NZ_CP078159.1;Start=2438525;Strand=-	PF13523.8	0.001	18.8	19	71	Acetyltransferase (GNAT) domain
Seqid=NZ_CP078159.1;End=595735;Strand=+	PF13673.9	2.8e-12	46.8	31	154	Acetyltransferase (GNAT) domain
Seqid=NZ_CP078159.1;Start=2312907;Strand=-	PF07346.13	0.035	14.5	9	48	Protein of unknown function (DUF1477)
Seqid=NZ_CP078159.1;End=1773837;Strand=+	PF07503.14	0.058	13.3	34	56	HypF finger
Seqid=NZ_CP078159.1;End=47729;Strand=+	PF14360.8	0.0051	17.4	222	285	PAP2 superfamily C-terminal
Seqid=NZ_CP078159.1;End=613730;Strand=+	PF02749.18	0.61	10.3	58	80	Quinolinate phosphoribosyl transferase, N-terminal domain
Seqid=NZ_CP078159.1;End=2238637;Strand=+	PF07693.16	0.055	12.8	27	75	KAP family P-loop domain
Seqid=NZ_CP078159.1;End=1393660;Strand=+	PF08406.12	1.4e-6	28.6	179	257	CbbQ/NirQ/NorQ C-terminal
Seqid=NZ_CP078159.1;End=1076710;Strand=+	PF13407.8	3e-20	73	63	309	Periplasmic binding protein domain
Seqid=NZ_CP078159.1;End=391941;Strand=+	PF13450.8	6.5e-15	55.2	8	71	NAD(P)-binding Rossmann-like domain
Seqid=NZ_CP078159.1;Start=1647209;Strand=-	PF10079.11	1.8e-148	495.8	1	522	Bacillithiol biosynthesis BshC
Seqid=NZ_CP078159.1;Start=828883;Strand=-	PF01098.21	5e-96	321.9	18	388	Cell cycle protein
Seqid=NZ_CP078159.1;End=131391;Strand=+	PF00350.25	0.014	15.6	34	178	Dynamin family
Seqid=NZ_CP078159.1;End=451180;Strand=+	PF12974.9	3.3e-66	223.4	40	291	ABC transporter, phosphonate, periplasmic substrate-binding protein
Seqid=NZ_CP078159.1;End=1233564;Strand=+	PF00226.33	3.8e-28	97.5	7	68	DnaJ domain
Seqid=NZ_CP078159.1;Start=865539;Strand=-	PF13479.8	0.063	13.1	357	375	AAA domain
Seqid=NZ_CP078159.1;End=1776090;Strand=+	PF12725.9	0.36	10.2	11	60	Protein of unknown function (DUF3810)
Seqid=NZ_CP078159.1;End=1777768;Strand=+	PF06335.14	9.7e-77	257.5	6	202	Protein of unknown function (DUF1054)
Seqid=NZ_CP078159.1;Start=1490838;Strand=-	PF03951.21	2.3e-31	107.4	19	100	Glutamine synthetase, beta-Grasp domain
Seqid=NZ_CP078159.1;End=2063534;Strand=+	PF06590.13	0.084	13.5	14	48	PerB protein
Seqid=NZ_CP078159.1;Start=491998;Strand=-	PF05343.16	2.6e-113	378	57	352	M42 glutamyl aminopeptidase
Seqid=NZ_CP078159.1;End=1211027;Strand=+	PF00924.20	0.057	13.1	91	129	Mechanosensitive ion channel
Seqid=NZ_CP078159.1;End=1829266;Strand=+	PF10329.11	0.053	13	11	92	Region of unknown function (DUF2417)
Seqid=NZ_CP078161.1;Start=15082;Strand=-	PF13412.8	0.041	13.5	41	85	Winged helix-turn-helix DNA-binding
Seqid=NZ_CP078159.1;Start=1975281;Strand=-	PF13671.8	0.31	11.3	44	79	AAA domain
Seqid=NZ_CP078159.1;End=1152579;Strand=+	PF08477.15	0.52	10.7	28	60	Ras of Complex, Roc, domain of DAPkinase
Seqid=NZ_CP078159.1;End=1221107;Strand=+	PF12836.9	1e-23	83.4	173	236	Helix-hairpin-helix motif
Seqid=NZ_CP078159.1;End=624782;Strand=+	PF00892.22	0.058	13.7	26	108	EamA-like transporter family
Seqid=NZ_CP078161.1;End=16229;Strand=+	PF03050.16	0.0012	18.5	19	97	Transposase IS66 family
Seqid=NZ_CP078159.1;End=1368260;Strand=+	PF16355.7	0.99	9.5	2543	2599	Domain of unknown function (DUF4982)
Seqid=NZ_CP078159.1;Start=948984;Strand=-	PF08659.12	3e-6	27.4	6	127	KR domain
Seqid=NZ_CP078159.1;Start=1540838;Strand=-	PF04296.15	1.6e-22	79.2	9	83	Protein of unknown function (DUF448)
Seqid=NZ_CP078159.1;Start=537996;Strand=-	PF12679.9	0.079	12.3	111	177	ABC-2 family transporter protein
Seqid=NZ_CP078159.1;End=769189;Strand=+	PF00005.29	1.7e-25	90.2	18	170	ABC transporter
Seqid=NZ_CP078161.1;End=21022;Strand=+	PF18008.3	1.8e-18	66.9	225	310	Replication initiator protein A C-terminal domain
Seqid=NZ_CP078159.1;Start=59224;Strand=-	PF00581.22	4.8e-15	56.1	14	97	Rhodanese-like domain
Seqid=NZ_CP078159.1;End=2421466;Strand=+	PF08140.13	0.17	12	3	27	Crustacean cuticle protein repeat
Seqid=NZ_CP078159.1;End=1695282;Strand=+	PF12167.10	0.22	11.6	7	59	Arm DNA-binding domain
Seqid=NZ_CP078159.1;End=512695;Strand=+	PF13555.8	0.067	13	50	81	P-loop containing region of AAA domain
Seqid=NZ_CP078159.1;Start=1921277;Strand=-	PF01180.23	5.7e-5	22.6	281	335	Dihydroorotate dehydrogenase
Seqid=NZ_CP078159.1;End=872328;Strand=+	PF13936.8	0.063	13.1	7	25	Helix-turn-helix domain
Seqid=NZ_CP078159.1;Start=1518073;Strand=-	PF13083.8	0.0021	18	203	239	KH domain
Seqid=NZ_CP078159.1;End=249389;Strand=+	PF06646.13	0.015	14.7	260	332	High affinity transport system protein p37
Seqid=NZ_CP078159.1;Start=2096181;Strand=-	PF13555.8	0.0019	18	355	372	P-loop containing region of AAA domain
Seqid=NZ_CP078159.1;Start=643601;Strand=-	PF13936.8	0.4	10.6	36	54	Helix-turn-helix domain
Seqid=NZ_CP078159.1;Start=1527855;Strand=-	PF17835.3	0.53	10.4	5	88	NOG1 N-terminal helical domain
Seqid=NZ_CP078159.1;End=1649456;Strand=+	PF13508.9	0.016	15.6	96	125	Acetyltransferase (GNAT) domain
Seqid=NZ_CP078159.1;End=2255127;Strand=+	PF07687.16	4.4e-10	39.5	190	282	Peptidase dimerisation domain
Seqid=NZ_CP078159.1;Start=1670909;Strand=-	PF13932.8	0.0031	17.8	39	146	tRNA modifying enzyme MnmG/GidA C-terminal domain
Seqid=NZ_CP078159.1;Start=361983;Strand=-	PF00850.21	0.037	13.5	201	252	Histone deacetylase domain
Seqid=NZ_CP078159.1;End=549816;Strand=+	PF07728.16	0.38	10.8	31	77	AAA domain (dynein-related subfamily)
Seqid=NZ_CP078159.1;Start=2350810;Strand=-	PF14542.8	0.0028	17.8	107	149	GCN5-related N-acetyl-transferase
Seqid=NZ_CP078159.1;End=1467694;Strand=+	PF02514.18	0.13	10.1	23	78	CobN/Magnesium Chelatase
Seqid=NZ_CP078159.1;End=456081;Strand=+	PF13412.8	1e-5	25.1	34	81	Winged helix-turn-helix DNA-binding
Seqid=NZ_CP078161.1;End=5299;Strand=+	PF00196.21	0.0032	17.1	3	33	Bacterial regulatory proteins, luxR family
Seqid=NZ_CP078159.1;Start=2349026;Strand=-	PF05621.13	0.037	13.5	36	138	Bacterial TniB protein
Seqid=NZ_CP078159.1;Start=2112612;Strand=-	PF00165.25	7.6e-8	32.3	213	249	Bacterial regulatory helix-turn-helix proteins, AraC family
Seqid=NZ_CP078159.1;Start=865539;Strand=-	PF05729.14	0.0042	17.1	358	462	NACHT domain
Seqid=NZ_CP078159.1;Start=97757;Strand=-	PF02463.21	1.6e-6	27.8	17	193	RecF/RecN/SMC N terminal domain
Seqid=NZ_CP078159.1;End=1103121;Strand=+	PF00282.21	0.042	12.6	116	205	Pyridoxal-dependent decarboxylase conserved domain
Seqid=NZ_CP078161.1;End=5299;Strand=+	PF08279.14	0.085	12.9	4	30	HTH domain
Seqid=NZ_CP078159.1;End=405696;Strand=+	PF04464.16	1.7e-85	287.3	60	425	CDP-Glycerol:Poly(glycerophosphate) glycerophosphotransferase
Seqid=NZ_CP078159.1;Start=1733045;Strand=-	PF11300.10	4.8e-10	39.9	19	120	Protein of unknown function (DUF3102)
Seqid=NZ_CP078159.1;End=1143805;Strand=+	PF07973.16	3.6e-17	62.3	169	218	Threonyl and Alanyl tRNA synthetase second additional domain
Seqid=NZ_CP078159.1;End=692234;Strand=+	PF16113.7	0.066	12.8	720	868	Enoyl-CoA hydratase/isomerase
Seqid=NZ_CP078159.1;Start=242084;Strand=-	PF13175.8	8.1e-4	19.1	21	93	AAA ATPase domain
Seqid=NZ_CP078160.1;Start=25087;Strand=-	PF00771.22	0.25	9.9	95	186	FHIPEP family
Seqid=NZ_CP078159.1;End=709892;Strand=+	PF18912.2	0.017	15.1	23	48	Double zinc ribbon domain
