Query	Hit	Evalue	Score	Start	Stop	Description
Seqid=NZ_CP077270.1;Start=239369;Strand=-	PF13813.8	1.1e-5	25.7	274	343	Membrane bound O-acyl transferase family
Seqid=NZ_CP077270.1;Start=308740;Strand=-	PF05872.14	0.057	12.1	24	57	Bacterial protein of unknown function (DUF853)
Seqid=NZ_CP077270.1;Start=299724;Strand=-	PF13191.8	0.029	14.8	10	33	AAA ATPase domain
Seqid=NZ_CP077270.1;End=1302224;Strand=+	PF01738.20	0.62	9.7	97	121	Dienelactone hydrolase family
Seqid=NZ_CP077270.1;Start=2255305;Strand=-	PF13304.8	0.0082	16	163	215	AAA domain, putative AbiEii toxin, Type IV TA system
Seqid=NZ_CP077270.1;Start=1473960;Strand=-	PF05912.13	0.057	13.5	119	138	Caenorhabditis elegans protein of unknown function (DUF870)
Seqid=NZ_CP077270.1;End=21623;Strand=+	PF00264.22	0.94	9.8	53	122	Common central domain of tyrosinase
Seqid=NZ_CP077270.1;Start=103876;Strand=-	PF02769.24	4.2e-4	20.6	581	690	AIR synthase related protein, C-terminal domain
Seqid=NZ_CP077270.1;Start=2307646;Strand=-	PF13314.8	0.22	11.6	9	33	Domain of unknown function (DUF4083)
Seqid=NZ_CP077270.1;End=1333227;Strand=+	PF03649.15	2.4e-65	220.4	5	241	Uncharacterised protein family (UPF0014)
Seqid=NZ_CP077270.1;End=1123873;Strand=+	PF13727.8	5.5e-16	59.1	68	233	CoA-binding domain
Seqid=NZ_CP077270.1;End=891640;Strand=+	PF02562.18	0.13	11.8	29	61	PhoH-like protein
Seqid=NZ_CP077270.1;End=1828534;Strand=+	PF13936.8	0.18	11.7	157	190	Helix-turn-helix domain
Seqid=NZ_CP077270.1;End=1141053;Strand=+	PF03193.18	2.2e-4	21.3	23	64	RsgA GTPase
Seqid=NZ_CP077270.1;End=1756983;Strand=+	PF14044.8	2.7e-24	84.7	8	60	NETI protein
Seqid=NZ_CP077270.1;End=816512;Strand=+	PF10694.11	0.036	14.6	155	202	Protein of unknown function (DUF2500)
Seqid=NZ_CP077270.1;End=1661518;Strand=+	PF18804.3	0.028	14.4	41	108	CxC3 like cysteine cluster associated with KDZ transposases
Seqid=NZ_CP077270.1;End=97202;Strand=+	PF13175.8	0.46	10.1	316	443	AAA ATPase domain
Seqid=NZ_CP077270.1;End=457779;Strand=+	PF04657.15	4.2e-37	127.6	163	304	Putative inner membrane exporter, YdcZ
Seqid=NZ_CP077270.1;End=875259;Strand=+	PF05729.14	0.51	10.3	7	26	NACHT domain
Seqid=NZ_CP077270.1;Start=2202345;Strand=-	PF01259.20	0.075	12.7	4	71	SAICAR synthetase
Seqid=NZ_CP077270.1;Start=2318365;Strand=-	PF05116.15	4.1e-4	20.1	5	69	Sucrose-6F-phosphate phosphohydrolase
Seqid=NZ_CP077270.1;Start=590342;Strand=-	PF03435.20	0.027	14.8	76	164	Saccharopine dehydrogenase NADP binding domain
Seqid=NZ_CP077270.1;Start=2255305;Strand=-	PF12848.9	1.2e-20	73.4	224	308	ABC transporter
Seqid=NZ_CP077270.1;End=2172018;Strand=+	PF00334.21	1.1e-57	193.8	2	135	Nucleoside diphosphate kinase
Seqid=NZ_CP077270.1;Start=2329824;Strand=-	PF13304.8	5.8e-9	36.2	89	180	AAA domain, putative AbiEii toxin, Type IV TA system
Seqid=NZ_CP077270.1;End=1489438;Strand=+	PF01568.23	1.1e-17	64.2	824	935	Molydopterin dinucleotide binding domain
Seqid=NZ_CP077270.1;Start=1212923;Strand=-	PF05979.14	1.9e-24	85.4	3	65	Bacterial protein of unknown function (DUF896)
Seqid=NZ_CP077270.1;End=223638;Strand=+	PF12244.10	0.08	12.9	40	53	Protein of unknown function (DUF3606)
Seqid=NZ_CP077270.1;End=2235295;Strand=+	PF01080.19	0.019	13.9	89	251	Presenilin
Seqid=NZ_CP077270.1;End=1927077;Strand=+	PF19583.1	0.11	12.4	263	330	ODP family beta lactamase
Seqid=NZ_CP077270.1;End=222453;Strand=+	PF11619.10	0.54	10.4	9	45	Transcription factor P53 - C terminal domain
Seqid=NZ_CP077270.1;Start=60874;Strand=-	PF00459.27	3e-57	194.3	3	252	Inositol monophosphatase family
Seqid=NZ_CP077270.1;End=1354992;Strand=+	PF00106.27	0.0025	17.4	7	68	short chain dehydrogenase
Seqid=NZ_CP077270.1;Start=426124;Strand=-	PF02463.21	3.6e-4	20.1	100	242	RecF/RecN/SMC N terminal domain
Seqid=NZ_CP077270.1;Start=1347129;Strand=-	PF03788.16	6.4e-24	83.8	35	126	LrgA family
Seqid=NZ_CP077270.1;Start=1010310;Strand=-	PF17136.6	0.3	11.6	8	42	Ribosomal proteins 50S L24/mitochondrial 39S L24
Seqid=NZ_CP077270.1;End=1918529;Strand=+	PF13560.8	0.12	12.8	7	32	Helix-turn-helix domain
Seqid=NZ_CP077270.1;Start=598674;Strand=-	PF06783.13	0.42	11	36	77	Uncharacterised protein family (UPF0239)
Seqid=NZ_CP077270.1;Start=2388195;Strand=-	PF13482.8	0.0074	16.3	424	562	RNase_H superfamily
Seqid=NZ_CP077270.1;End=1603111;Strand=+	PF02879.18	1.5e-13	51.3	161	256	Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain II
Seqid=NZ_CP077270.1;End=549566;Strand=+	PF09058.12	0.079	12.9	10	38	L27_1
Seqid=NZ_CP077270.1;Start=2248760;Strand=-	PF07687.16	0.0017	18.4	181	274	Peptidase dimerisation domain
Seqid=NZ_CP077270.1;End=2283939;Strand=+	PF01625.23	2e-60	203.5	5	156	Peptide methionine sulfoxide reductase
Seqid=NZ_CP077270.1;Start=1030657;Strand=-	PF13481.8	0.33	10.5	18	47	AAA domain
Seqid=NZ_CP077270.1;Start=404210;Strand=-	PF06898.13	0.47	9.3	135	190	Putative stage IV sporulation protein YqfD
Seqid=NZ_CP077270.1;Start=1455842;Strand=-	PF01384.22	0.02	14	52	253	Phosphate transporter family
Seqid=NZ_CP077270.1;Start=1452697;Strand=-	PF14265.8	0.061	13.6	44	104	Domain of unknown function (DUF4355)
Seqid=NZ_CP077270.1;End=1448577;Strand=+	PF00529.22	0.015	15.3	19	212	Cation efflux system protein CusB domain 1
Seqid=NZ_CP077270.1;End=1277974;Strand=+	PF00497.22	6.5e-11	42.2	59	274	Bacterial extracellular solute-binding proteins, family 3
Seqid=NZ_CP077270.1;Start=639008;Strand=-	PF01134.24	0.15	11.2	155	183	Glucose inhibited division protein A
Seqid=NZ_CP077270.1;End=2064305;Strand=+	PF10531.11	0.0046	16.9	100	152	SLBB domain
Seqid=NZ_CP077270.1;Start=2426042;Strand=-	PF02463.21	2e-56	191	13	1180	RecF/RecN/SMC N terminal domain
Seqid=NZ_CP077270.1;Start=2293169;Strand=-	PF00986.23	2.3e-29	101.5	573	633	DNA gyrase B subunit, carboxyl terminus
Seqid=NZ_CP077270.1;End=1513232;Strand=+	PF03193.18	0.025	14.6	25	47	RsgA GTPase
Seqid=NZ_CP077270.1;Start=203508;Strand=-	PF13604.8	0.32	10.8	7	46	AAA domain
Seqid=NZ_CP077270.1;Start=2406464;Strand=-	PF02150.18	0.0086	16	658	687	RNA polymerases M/15 Kd subunit
Seqid=NZ_CP077270.1;End=1313340;Strand=+	PF18766.3	3.6e-9	36.7	236	415	SWI2/SNF2 ATPase
Seqid=NZ_CP077270.1;End=1309214;Strand=+	PF02348.21	0.25	11.3	34	68	Cytidylyltransferase
Seqid=NZ_CP077270.1;Start=1707333;Strand=-	PF02492.21	0.35	10.5	359	382	CobW/HypB/UreG, nucleotide-binding domain
Seqid=NZ_CP077270.1;Start=2423107;Strand=-	PF13479.8	0.67	9.7	103	213	AAA domain
Seqid=NZ_CP077270.1;End=1445668;Strand=+	PF07282.13	0.24	11.5	3	26	Putative transposase DNA-binding domain
Seqid=NZ_CP077270.1;End=884141;Strand=+	PF18182.3	0.13	12.7	17	53	minimal CRISPR polymerase domain
Seqid=NZ_CP077270.1;End=1798202;Strand=+	PF12686.9	0.69	10.6	84	214	Protein of unknown function (DUF3800)
Seqid=NZ_CP077270.1;End=1984904;Strand=+	PF05970.16	0.074	12.2	149	185	PIF1-like helicase
Seqid=NZ_CP077270.1;End=737748;Strand=+	PF02347.18	0.021	13.8	74	197	Glycine cleavage system P-protein
Seqid=NZ_CP077270.1;Start=726102;Strand=-	PF04909.16	8.1e-8	32.4	17	92	Amidohydrolase
Seqid=NZ_CP077270.1;End=1237248;Strand=+	PF17294.4	0.037	13.8	10	104	Uncharacterised lipoprotein family
Seqid=NZ_CP077270.1;End=1994981;Strand=+	PF13521.8	0.12	12.6	112	138	AAA domain
Seqid=NZ_CP077270.1;End=1144307;Strand=+	PF13273.8	2.5e-17	63.1	55	161	Protein of unknown function (DUF4064)
Seqid=NZ_CP077270.1;Start=2033941;Strand=-	PF00005.29	0.045	14.4	46	99	ABC transporter
Seqid=NZ_CP077270.1;Start=2386306;Strand=-	PF00575.25	1.4e-5	25.4	133	196	S1 RNA binding domain
Seqid=NZ_CP077270.1;End=2162578;Strand=+	PF01946.19	0.052	12.9	6	34	Thi4 family
Seqid=NZ_CP077270.1;End=2086078;Strand=+	PF00350.25	1.4e-4	22.1	52	123	Dynamin family
Seqid=NZ_CP077270.1;End=491222;Strand=+	PF06738.14	1e-62	211.8	17	254	Putative threonine/serine exporter
Seqid=NZ_CP077270.1;End=1175719;Strand=+	PF07682.13	0.091	11.7	40	82	Sulphur oxygenase reductase
Seqid=NZ_CP077270.1;End=786257;Strand=+	PF08045.13	0.031	13.5	8	48	Cell division control protein 14, SIN component
Seqid=NZ_CP077270.1;End=2019812;Strand=+	PF01330.23	0.0018	18.4	47	78	RuvA N terminal domain
Seqid=NZ_CP077270.1;End=789510;Strand=+	PF13476.8	3.2e-8	34.4	6	204	AAA domain
Seqid=NZ_CP077270.1;End=2265391;Strand=+	PF08395.14	0.026	13.8	33	109	7tm Chemosensory receptor
Seqid=NZ_CP077270.1;End=1918529;Strand=+	PF00356.23	5.1e-19	67.9	4	49	Bacterial regulatory proteins, lacI family
Seqid=NZ_CP077270.1;End=2282221;Strand=+	PF14552.8	9.3e-6	25.8	22	80	Tautomerase enzyme
Seqid=NZ_CP077270.1;Start=1209233;Strand=-	PF00975.22	0.057	13.6	22	112	Thioesterase domain
Seqid=NZ_CP077270.1;Start=2004295;Strand=-	PF10601.11	0.042	14.2	10	26	LITAF-like zinc ribbon domain
Seqid=NZ_CP077270.1;Start=263166;Strand=-	PF09383.12	9.3e-16	57.6	273	345	NIL domain
Seqid=NZ_CP077270.1;End=1332440;Strand=+	PF13173.8	0.065	13.3	29	61	AAA domain
Seqid=NZ_CP077270.1;End=1892274;Strand=+	PF07564.13	3.4e-19	68.8	1227	1302	Domain of Unknown Function (DUF1542)
Seqid=NZ_CP077270.1;Start=1291052;Strand=-	PF09335.13	5.4e-23	81.8	30	160	SNARE associated Golgi protein
Seqid=NZ_CP077270.1;End=1442494;Strand=+	PF13555.8	1.1e-4	21.9	28	60	P-loop containing region of AAA domain
Seqid=NZ_CP077272.1;Start=21466;Strand=-	PF13477.8	0.13	12.5	108	142	Glycosyl transferase 4-like
Seqid=NZ_CP077270.1;Start=622389;Strand=-	PF13604.8	0.054	13.3	8	32	AAA domain
Seqid=NZ_CP077270.1;End=932181;Strand=+	PF00106.27	2e-6	27.5	5	78	short chain dehydrogenase
Seqid=NZ_CP077270.1;Start=2449366;Strand=-	PF13245.8	0.19	12.1	283	348	AAA domain
Seqid=NZ_CP077270.1;Start=2477869;Strand=-	PF19924.1	0.14	11.8	9	139	Family of unknown function (DUF6387)
Seqid=NZ_CP077270.1;End=1071785;Strand=+	PF01370.23	3e-5	23.7	3	72	NAD dependent epimerase/dehydratase family
Seqid=NZ_CP077270.1;End=764246;Strand=+	PF04205.16	0.22	12.2	119	174	FMN-binding domain
Seqid=NZ_CP077270.1;End=798577;Strand=+	PF04123.15	0.79	9.2	9	97	Domain of unknown function (DUF373)
Seqid=NZ_CP077270.1;End=1344075;Strand=+	PF03193.18	0.18	11.8	47	92	RsgA GTPase
Seqid=NZ_CP077270.1;End=2226642;Strand=+	PF08445.12	0.23	11.5	115	148	FR47-like protein
Seqid=NZ_CP077270.1;Start=71421;Strand=-	PF02311.21	5.8e-6	26.3	124	172	AraC-like ligand binding domain
Seqid=NZ_CP077270.1;End=1101920;Strand=+	PF01580.20	0.45	9.9	1380	1420	FtsK/SpoIIIE family
Seqid=NZ_CP077270.1;Start=1765400;Strand=-	PF00474.19	7.7e-101	338	47	447	Sodium:solute symporter family
Seqid=NZ_CP077270.1;Start=338632;Strand=-	PF00268.23	8.5e-68	228.9	5	281	Ribonucleotide reductase, small chain
Seqid=NZ_CP077270.1;Start=335686;Strand=-	PF07293.13	0.17	11.8	200	232	Protein of unknown function (DUF1450)
Seqid=NZ_CP077270.1;Start=1293731;Strand=-	PF01488.22	0.089	12.9	3	34	Shikimate / quinate 5-dehydrogenase
Seqid=NZ_CP077270.1;End=1345682;Strand=+	PF04069.14	3.3e-53	181	33	301	Substrate binding domain of ABC-type glycine betaine transport system
Seqid=NZ_CP077270.1;End=1245302;Strand=+	PF06795.13	0.0048	17.2	2	33	Erythrovirus X protein
Seqid=NZ_CP077270.1;End=2238371;Strand=+	PF07726.13	3.6e-11	43.1	27	165	ATPase family associated with various cellular activities (AAA)
Seqid=NZ_CP077270.1;End=844862;Strand=+	PF17041.7	6.5e-26	90.2	750	797	E domain
Seqid=NZ_CP077270.1;Start=2424503;Strand=-	PF08281.14	8.6e-6	25.4	28	66	Sigma-70, region 4
Seqid=NZ_CP077270.1;Start=634653;Strand=-	PF00392.23	3.9e-19	68.1	12	72	Bacterial regulatory proteins, gntR family
Seqid=NZ_CP077270.1;End=1785761;Strand=+	PF04545.18	0.039	13.6	151	193	Sigma-70, region 4
Seqid=NZ_CP077270.1;End=97202;Strand=+	PF03215.17	0.031	14.3	25	52	Rad17 P-loop domain
Seqid=NZ_CP077270.1;End=1335800;Strand=+	PF10329.11	0.46	10	9	60	Region of unknown function (DUF2417)
Seqid=NZ_CP077270.1;Start=2404095;Strand=-	PF16145.7	0.52	10.5	183	266	Domain of unknown function (DUF4853)
Seqid=NZ_CP077270.1;Start=1034549;Strand=-	PF13175.8	0.0012	18.5	21	93	AAA ATPase domain
Seqid=NZ_CP077270.1;End=1445668;Strand=+	PF12227.10	0.082	12.3	147	187	Protein of unknown function (DUF3603)
Seqid=NZ_CP077270.1;End=1262504;Strand=+	PF14102.8	7.2e-40	136.2	12	129	Capsule biosynthesis CapC
Seqid=NZ_CP077270.1;Start=1483224;Strand=-	PF13545.8	0.039	14	24	52	Crp-like helix-turn-helix domain
Seqid=NZ_CP077270.1;End=1280790;Strand=+	PF08139.14	0.87	10.2	1	21	Prokaryotic membrane lipoprotein lipid attachment site
Seqid=NZ_CP077270.1;End=1554382;Strand=+	PF13558.8	0.1	13	161	187	Putative exonuclease SbcCD, C subunit
Seqid=NZ_CP077270.1;Start=1717507;Strand=-	PF07954.13	0.35	11.4	139	249	Protein of unknown function (DUF1689)
Seqid=NZ_CP077270.1;End=1549672;Strand=+	PF14163.8	0.51	9.9	286	326	Super-infection exclusion protein B
Seqid=NZ_CP077270.1;End=2129668;Strand=+	PF04820.16	0.013	14.5	33	75	Tryptophan halogenase
Seqid=NZ_CP077270.1;End=2414927;Strand=+	PF06790.13	0.12	12.2	12	58	Uncharacterised protein family (UPF0259)
Seqid=NZ_CP077270.1;End=881169;Strand=+	PF00528.24	1.4e-20	74	80	230	Binding-protein-dependent transport system inner membrane component
Seqid=NZ_CP077270.1;Start=1164040;Strand=-	PF03033.22	0.067	13.3	5	110	Glycosyltransferase family 28 N-terminal domain
Seqid=NZ_CP077270.1;Start=1348628;Strand=-	PF02518.28	4e-11	43.5	483	580	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase
Seqid=NZ_CP077270.1;End=1467130;Strand=+	PF01546.30	8.2e-29	100.9	64	363	Peptidase family M20/M25/M40
Seqid=NZ_CP077270.1;Start=566006;Strand=-	PF03193.18	0.42	10.6	488	561	RsgA GTPase
Seqid=NZ_CP077270.1;End=1765341;Strand=+	PF02402.18	0.13	12	5	22	Lysis protein
Seqid=NZ_CP077270.1;End=2280544;Strand=+	PF07991.14	0.0051	16.5	2	89	Acetohydroxy acid isomeroreductase, NADPH-binding domain
Seqid=NZ_CP077270.1;End=512534;Strand=+	PF01609.23	7e-24	84.8	264	477	Transposase DDE domain
Seqid=NZ_CP077270.1;End=1914178;Strand=+	PF04906.15	0.0015	17.4	12	115	Tweety
Seqid=NZ_CP077270.1;Start=2472390;Strand=-	PF01406.21	0.047	13.1	65	210	tRNA synthetases class I (C) catalytic domain
Seqid=NZ_CP077271.1;End=4333;Strand=+	PF17210.5	1.1e-32	112.7	87	186	SdrD B-like domain
Seqid=NZ_CP077270.1;Start=148483;Strand=-	PF02386.18	2.1e-60	204.7	44	434	Cation transport protein
Seqid=NZ_CP077270.1;End=2280544;Strand=+	PF02254.20	0.076	13.4	4	76	TrkA-N domain
Seqid=NZ_CP077270.1;End=1680396;Strand=+	PF12645.9	0.0065	16.6	28	76	Helix-turn-helix domain
Seqid=NZ_CP077270.1;End=943683;Strand=+	PF01978.21	2.9e-5	24	37	94	Sugar-specific transcriptional regulator TrmB
Seqid=NZ_CP077270.1;End=1546248;Strand=+	PF00410.21	8.3e-53	177.7	5	132	Ribosomal protein S8
Seqid=NZ_CP077270.1;End=1101920;Strand=+	PF12696.9	0.11	12.5	1614	1666	TraM recognition site of TraD and TraG
Seqid=NZ_CP077270.1;End=1375358;Strand=+	PF01486.19	0.4	11	8	33	K-box region
Seqid=NZ_CP077270.1;Start=2378262;Strand=-	PF00575.25	2.1e-18	66.6	623	693	S1 RNA binding domain
Seqid=NZ_CP077270.1;End=2265391;Strand=+	PF14316.8	0.0099	16.2	56	110	Domain of unknown function (DUF4381)
Seqid=NZ_CP077270.1;Start=2329083;Strand=-	PF12679.9	5.1e-8	32.6	47	238	ABC-2 family transporter protein
Seqid=NZ_CP077270.1;End=1009618;Strand=+	PF02517.18	2e-13	50.6	131	217	Type II CAAX prenyl endopeptidase Rce1-like
Seqid=NZ_CP077270.1;Start=2426042;Strand=-	PF00769.21	0.48	10.2	385	509	Ezrin/radixin/moesin family
Seqid=NZ_CP077270.1;End=1428898;Strand=+	PF03239.16	2.2e-21	76.4	298	490	Iron permease FTR1 family
Seqid=NZ_CP077270.1;Start=443755;Strand=-	PF01978.21	0.044	13.8	27	57	Sugar-specific transcriptional regulator TrmB
Seqid=NZ_CP077271.1;End=16820;Strand=+	PF17253.4	0.51	11.7	51	87	Family of unknown function (DUF5320)
Seqid=NZ_CP077270.1;End=2050963;Strand=+	PF04851.17	0.18	11.9	9	69	Type III restriction enzyme, res subunit
Seqid=NZ_CP077270.1;End=989264;Strand=+	PF06706.13	0.22	11.3	2	23	Citrus tristeza virus 6-kDa protein
Seqid=NZ_CP077270.1;Start=1691290;Strand=-	PF00291.27	4.4e-72	243.1	21	316	Pyridoxal-phosphate dependent enzyme
Seqid=NZ_CP077270.1;Start=64229;Strand=-	PF10104.11	0.28	11.1	108	157	Di-sulfide bridge nucleocytoplasmic transport domain
Seqid=NZ_CP077270.1;End=1222038;Strand=+	PF13738.8	0.02	14.3	3	40	Pyridine nucleotide-disulphide oxidoreductase
Seqid=NZ_CP077270.1;End=60802;Strand=+	PF13571.8	0.07	13.6	17	63	Domain of unknown function (DUF4133)
Seqid=NZ_CP077270.1;End=1332440;Strand=+	PF02463.21	9.5e-4	18.8	129	195	RecF/RecN/SMC N terminal domain
Seqid=NZ_CP077270.1;End=1459630;Strand=+	PF05653.16	0.0027	17	41	109	Magnesium transporter NIPA
Seqid=NZ_CP077270.1;End=1452511;Strand=+	PF10340.11	4.3e-11	42.4	35	197	Steryl acetyl hydrolase
Seqid=NZ_CP077270.1;Start=826111;Strand=-	PF17512.4	0.043	13.7	7	89	Metapneumovirus Small hydrophobic protein
Seqid=NZ_CP077270.1;End=1497352;Strand=+	PF01210.25	8.4e-4	19.4	2	102	NAD-dependent glycerol-3-phosphate dehydrogenase N-terminus
Seqid=NZ_CP077270.1;End=2040636;Strand=+	PF06552.14	0.15	11.9	181	231	Plant specific mitochondrial import receptor subunit TOM20
Seqid=NZ_CP077270.1;Start=537749;Strand=-	PF01656.25	0.071	13.3	23	44	CobQ/CobB/MinD/ParA nucleotide binding domain
Seqid=NZ_CP077270.1;End=1545610;Strand=+	PF07032.13	0.17	12.5	21	46	Protein of unknown function (DUF1322)
Seqid=NZ_CP077270.1;End=950918;Strand=+	PF15825.7	0.35	11.3	278	302	FAM25 family
Seqid=NZ_CP077270.1;End=1645681;Strand=+	PF16101.7	0.63	10.2	24	53	Proline-rich membrane anchor 1
Seqid=NZ_CP077270.1;Start=2477264;Strand=-	PF04472.14	8.3e-28	96.5	113	183	Cell division protein SepF
Seqid=NZ_CP077270.1;End=1966441;Strand=+	PF04760.17	0.1	12.5	260	282	Translation initiation factor IF-2, N-terminal region
Seqid=NZ_CP077272.1;Start=13082;Strand=-	PF04297.16	0.023	15	148	179	Putative helix-turn-helix protein, YlxM / p13 like
Seqid=NZ_CP077270.1;Start=2355617;Strand=-	PF17489.4	0.65	10.4	68	90	L1 transposable element trimerization domain
Seqid=NZ_CP077270.1;Start=42546;Strand=-	PF12773.9	0.0018	18.3	24	47	Double zinc ribbon
Seqid=NZ_CP077270.1;Start=2266601;Strand=-	PF00702.28	3.8e-4	20.9	3	215	haloacid dehalogenase-like hydrolase
Seqid=NZ_CP077270.1;End=1963407;Strand=+	PF06833.13	0.0068	16	102	252	Malonate decarboxylase gamma subunit (MdcE)
Seqid=NZ_CP077270.1;Start=2458303;Strand=-	PF07478.15	5.6e-8	32.6	153	301	D-ala D-ala ligase C-terminus
Seqid=NZ_CP077270.1;Start=2405133;Strand=-	PF01262.23	0.045	13.1	4	42	Alanine dehydrogenase/PNT, C-terminal domain
Seqid=NZ_CP077270.1;End=787786;Strand=+	PF14251.8	0.63	10.1	5	58	Domain of unknown function (DUF4346)
Seqid=NZ_CP077270.1;Start=1241896;Strand=-	PF03279.15	0.096	11.9	8	65	Bacterial lipid A biosynthesis acyltransferase
Seqid=NZ_CP077270.1;Start=2470526;Strand=-	PF04321.19	0.0081	15.3	3	104	RmlD substrate binding domain
Seqid=NZ_CP077270.1;End=1382987;Strand=+	PF14729.8	2.9e-31	107.8	23	117	Domain of unknown function with cystatin-like fold (DUF4467)
Seqid=NZ_CP077270.1;End=713400;Strand=+	PF01695.19	0.14	11.8	14	65	IstB-like ATP binding protein
Seqid=NZ_CP077270.1;End=1473645;Strand=+	PF13940.8	0.027	14.6	138	154	Toxin Ldr, type I toxin-antitoxin system
Seqid=NZ_CP077270.1;Start=2033941;Strand=-	PF13479.8	0.12	12.2	46	63	AAA domain
Seqid=NZ_CP077270.1;End=1974541;Strand=+	PF00072.26	1.6e-29	102.4	38	147	Response regulator receiver domain
Seqid=NZ_CP077270.1;Start=503901;Strand=-	PF00215.26	6.6e-30	104.5	5	205	Orotidine 5'-phosphate decarboxylase / HUMPS family
Seqid=NZ_CP077270.1;End=2326813;Strand=+	PF10112.11	0.14	12.2	13	63	5-bromo-4-chloroindolyl phosphate hydrolysis protein
Seqid=NZ_CP077270.1;End=981500;Strand=+	PF02592.17	0.17	12.3	202	259	Putative vitamin uptake transporter
Seqid=NZ_CP077270.1;Start=1716772;Strand=-	PF04397.17	2.2e-18	66.4	151	237	LytTr DNA-binding domain
Seqid=NZ_CP077270.1;End=1863664;Strand=+	PF13542.8	0.036	13.6	101	148	Helix-turn-helix domain of transposase family ISL3
Seqid=NZ_CP077270.1;End=1212462;Strand=+	PF00106.27	5.5e-4	19.5	3	68	short chain dehydrogenase
Seqid=NZ_CP077270.1;End=2077705;Strand=+	PF13649.8	4.6e-8	33.7	202	292	Methyltransferase domain
Seqid=NZ_CP077270.1;Start=128853;Strand=-	PF12802.9	2e-5	24.7	28	82	MarR family
Seqid=NZ_CP077270.1;End=2311557;Strand=+	PF01978.21	0.0064	16.5	27	69	Sugar-specific transcriptional regulator TrmB
Seqid=NZ_CP077270.1;Start=915092;Strand=-	PF01174.21	0.17	11.8	42	127	SNO glutamine amidotransferase family
Seqid=NZ_CP077270.1;Start=414153;Strand=-	PF05729.14	0.16	12	44	61	NACHT domain
Seqid=NZ_CP077270.1;Start=19355;Strand=-	PF13545.8	0.087	12.9	15	33	Crp-like helix-turn-helix domain
Seqid=NZ_CP077270.1;End=2226120;Strand=+	PF17820.3	7.9e-15	54.6	151	205	PDZ domain
Seqid=NZ_CP077270.1;End=2072932;Strand=+	PF08279.14	0.12	12.4	34	53	HTH domain
Seqid=NZ_CP077270.1;End=2094270;Strand=+	PF12847.9	1.5e-45	155	16	165	Methyltransferase domain
Seqid=NZ_CP077272.1;Start=20028;Strand=-	PF02826.21	0.033	13.6	3	102	D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain
Seqid=NZ_CP077270.1;Start=2441262;Strand=-	PF13238.8	0.18	12.5	160	206	AAA domain
Seqid=NZ_CP077270.1;End=1468134;Strand=+	PF01370.23	0.11	12.1	51	224	NAD dependent epimerase/dehydratase family
Seqid=NZ_CP077270.1;Start=391063;Strand=-	PF13401.8	0.021	15.2	365	385	AAA domain
Seqid=NZ_CP077270.1;End=1639175;Strand=+	PF09445.12	0.054	13.2	113	186	RNA cap guanine-N2 methyltransferase
Seqid=NZ_CP077270.1;End=1764123;Strand=+	PF00533.28	3e-13	50	589	659	BRCA1 C Terminus (BRCT) domain
Seqid=NZ_CP077270.1;End=491687;Strand=+	PF07695.13	0.043	13.8	3	133	7TM diverse intracellular signalling
Seqid=NZ_CP077270.1;Start=1235918;Strand=-	PF00440.25	3.4e-6	26.8	22	60	Bacterial regulatory proteins, tetR family
Seqid=NZ_CP077270.1;End=1187249;Strand=+	PF13601.8	0.11	12.8	91	129	Winged helix DNA-binding domain
Seqid=NZ_CP077272.1;Start=13082;Strand=-	PF13022.8	0.034	14.4	146	179	Helix-turn-helix of insertion element transposase
Seqid=NZ_CP077270.1;End=170532;Strand=+	PF01804.20	0.13	11.3	41	89	Penicillin amidase
Seqid=NZ_CP077270.1;Start=335686;Strand=-	PF00005.29	2.6e-31	109.1	17	164	ABC transporter
Seqid=NZ_CP077270.1;End=1758952;Strand=+	PF13518.8	0.19	12	48	82	Helix-turn-helix domain
Seqid=NZ_CP077270.1;Start=1273122;Strand=-	PF10727.11	0.03	14.3	146	229	Rossmann-like domain
Seqid=NZ_CP077270.1;Start=550392;Strand=-	PF08241.14	6.9e-8	33.1	75	172	Methyltransferase domain
Seqid=NZ_CP077270.1;End=1513232;Strand=+	PF13476.8	0.024	15.3	23	50	AAA domain
Seqid=NZ_CP077270.1;End=2032591;Strand=+	PF01409.22	0.22	11	214	269	tRNA synthetases class II core domain (F)
Seqid=NZ_CP077270.1;Start=1322047;Strand=-	PF19865.1	0.68	9.5	322	368	Family of unknown function (DUF6338)
Seqid=NZ_CP077270.1;End=889167;Strand=+	PF00106.27	2.1e-11	43.8	2	48	short chain dehydrogenase
Seqid=NZ_CP077270.1;End=2133004;Strand=+	PF00198.25	6.3e-79	264.8	213	434	2-oxoacid dehydrogenases acyltransferase (catalytic domain)
Seqid=NZ_CP077270.1;Start=2269520;Strand=-	PF02403.24	0.015	15.6	242	303	Seryl-tRNA synthetase N-terminal domain
Seqid=NZ_CP077270.1;Start=70311;Strand=-	PF13173.8	0.079	13.1	31	67	AAA domain
Seqid=NZ_CP077270.1;End=518690;Strand=+	PF10609.11	0.25	10.8	11	36	NUBPL iron-transfer P-loop NTPase
Seqid=NZ_CP077270.1;End=2072932;Strand=+	PF08461.12	0.47	10.5	9	70	Ribonuclease R winged-helix domain
