Query	Hit	Evalue	Score	Start	Stop	Description
Seqid=NZ_CP025396.1;End=380605;Strand=+	PF02684.17	3.1e-4	19.8	171	298	Lipid-A-disaccharide synthetase
Seqid=NZ_CP025396.1;Start=1028638;Strand=-	PF00929.26	2.8e-26	93.1	44	195	Exonuclease
Seqid=NZ_CP025396.1;Start=1756477;Strand=-	PF06414.14	0.044	13.2	158	186	Zeta toxin
Seqid=NZ_CP025396.1;End=1152135;Strand=+	PF07564.13	2.9e-18	65.8	2613	2688	Domain of Unknown Function (DUF1542)
Seqid=NZ_CP025396.1;End=2345767;Strand=+	PF13555.8	0.18	11.6	11	32	P-loop containing region of AAA domain
Seqid=NZ_CP025396.1;End=396900;Strand=+	PF00258.27	7.6e-31	107.3	99	230	Flavodoxin
Seqid=NZ_CP025396.1;Start=2237612;Strand=-	PF02233.18	0.44	9.5	5	92	NAD(P) transhydrogenase beta subunit
Seqid=NZ_CP025396.1;Start=1738322;Strand=-	PF13604.8	0.016	15	96	212	AAA domain
Seqid=NZ_CP025396.1;End=195880;Strand=+	PF01266.26	0.076	12.7	18	51	FAD dependent oxidoreductase
Seqid=NZ_CP025396.1;Start=1254146;Strand=-	PF14690.8	6.2e-11	42.8	42	92	zinc-finger of transposase IS204/IS1001/IS1096/IS1165
Seqid=NZ_CP025396.1;End=366201;Strand=+	PF15570.8	0.22	12	179	256	Immunity protein 43
Seqid=NZ_CP025396.1;End=871472;Strand=+	PF19174.2	3.1e-4	21.9	36	111	Family of unknown function (DUF5856)
Seqid=NZ_CP025396.1;Start=2139278;Strand=-	PF01637.20	0.016	15.2	27	62	ATPase domain predominantly from Archaea
Seqid=NZ_CP025396.1;Start=428390;Strand=-	PF10841.10	0.0074	16.7	16	49	Protein of unknown function (DUF2644)
Seqid=NZ_CP025396.1;Start=2090130;Strand=-	PF01790.20	1.4e-75	253.8	10	255	Prolipoprotein diacylglyceryl transferase
Seqid=NZ_CP025396.1;End=755382;Strand=+	PF01047.24	8.8e-5	22.4	47	90	MarR family
Seqid=NZ_CP025396.1;Start=2142224;Strand=-	PF03193.18	2.4e-4	21.1	306	374	RsgA GTPase
Seqid=NZ_CP025396.1;End=503532;Strand=+	PF19044.2	0.032	12.9	23	63	TraG P-loop domain
Seqid=NZ_CP025396.1;End=1051613;Strand=+	PF00005.29	9.3e-9	36	37	149	ABC transporter
Seqid=NZ_CP025396.1;End=6458;Strand=+	PF02518.28	2.5e-21	76.4	41	183	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase
Seqid=NZ_CP025396.1;End=505735;Strand=+	PF02436.20	0.0012	18.7	10	84	Conserved carboxylase domain
Seqid=NZ_CP025396.1;End=803442;Strand=+	PF00006.27	0.3	10.8	21	212	ATP synthase alpha/beta family, nucleotide-binding domain
Seqid=NZ_CP025396.1;Start=1790580;Strand=-	PF03961.15	0.73	8.5	11	127	Flagellar Assembly Protein A
Seqid=NZ_CP025396.1;End=490353;Strand=+	PF00368.20	3.2e-103	345.6	29	389	Hydroxymethylglutaryl-coenzyme A reductase
Seqid=NZ_CP025396.1;Start=258230;Strand=-	PF13521.8	0.17	12.2	31	51	AAA domain
Seqid=NZ_CP025396.1;End=2022357;Strand=+	PF01883.21	0.044	14.1	33	77	Iron-sulfur cluster assembly protein
Seqid=NZ_CP025396.1;End=1210441;Strand=+	PF00871.19	9.7e-171	567.8	4	390	Acetokinase family
Seqid=NZ_CP025396.1;End=386660;Strand=+	PF13555.8	3.9e-4	20.2	25	50	P-loop containing region of AAA domain
Seqid=NZ_CP025396.1;Start=1856637;Strand=-	PF08402.12	2.3e-8	34.2	273	341	TOBE domain
Seqid=NZ_CP025396.1;End=1393438;Strand=+	PF01262.23	0.0026	17.2	206	275	Alanine dehydrogenase/PNT, C-terminal domain
Seqid=NZ_CP025396.1;Start=660914;Strand=-	PF08766.13	0.17	11.9	10	39	DEK C terminal domain
Seqid=NZ_CP025396.1;End=1243915;Strand=+	PF00437.22	0.11	11.7	99	184	Type II/IV secretion system protein
Seqid=NZ_CP025396.1;Start=2433426;Strand=-	PF14693.8	1.7e-26	92.5	105	185	Ribosomal protein TL5, C-terminal domain
Seqid=NZ_CP025396.1;Start=2390408;Strand=-	PF14015.8	0.083	13.5	24	98	Protein of unknown function (DUF4231)
Seqid=NZ_CP025396.1;Start=742346;Strand=-	PF00893.21	7e-27	93.9	20	112	Small Multidrug Resistance protein
Seqid=NZ_CP025396.1;End=1089790;Strand=+	PF01336.27	1.9e-6	27.8	27	87	OB-fold nucleic acid binding domain
Seqid=NZ_CP025396.1;End=1333037;Strand=+	PF00071.24	0.0046	16.7	61	188	Ras family
Seqid=NZ_CP025396.1;Start=1892378;Strand=-	PF01965.26	3.8e-7	30.2	50	115	DJ-1/PfpI family
Seqid=NZ_CP025396.1;End=1462869;Strand=+	PF13649.8	0.0032	18.2	264	307	Methyltransferase domain
Seqid=NZ_CP025396.1;Start=980157;Strand=-	PF14657.8	3.5e-6	26.7	12	44	Arm DNA-binding domain
Seqid=NZ_CP025396.1;Start=2592603;Strand=-	PF00468.19	2.4e-22	78.7	8	50	Ribosomal protein L34
Seqid=NZ_CP025396.1;Start=1654520;Strand=-	PF12695.9	0.032	14.1	92	140	Alpha/beta hydrolase family
Seqid=NZ_CP025396.1;Start=1856637;Strand=-	PF13555.8	0.28	11	24	47	P-loop containing region of AAA domain
Seqid=NZ_CP025396.1;End=121206;Strand=+	PF10662.11	0.0048	16.8	37	64	Ethanolamine utilisation - propanediol utilisation
Seqid=NZ_CP025396.1;End=131761;Strand=+	PF13476.8	0.71	10.5	24	49	AAA domain
Seqid=NZ_CP025397.1;End=9171;Strand=+	PF02796.17	6.5e-18	64.6	140	183	Helix-turn-helix domain of resolvase
Seqid=NZ_CP025396.1;Start=475499;Strand=-	PF12710.9	8.4e-4	20	628	706	haloacid dehalogenase-like hydrolase
Seqid=NZ_CP025396.1;End=2247025;Strand=+	PF08408.12	0.012	15.9	170	274	DNA polymerase family B viral insert
Seqid=NZ_CP025396.1;End=1222975;Strand=+	PF17848.3	4.6e-7	30	32	56	Acetyl-coA carboxylase zinc finger domain
Seqid=NZ_CP025396.1;Start=1573314;Strand=-	PF00270.31	0.014	15.3	23	368	DEAD/DEAH box helicase
Seqid=NZ_CP025396.1;Start=2377476;Strand=-	PF16803.7	0.012	16	115	203	Fe-S cluster assembly protein DRE2 N-terminus
Seqid=NZ_CP025396.1;Start=742659;Strand=-	PF09771.11	0.76	10.3	33	94	Transmembrane protein 188
Seqid=NZ_CP025396.1;Start=2440052;Strand=-	PF13847.8	0.0043	17	48	108	Methyltransferase domain
Seqid=NZ_CP025396.1;Start=517822;Strand=-	PF14542.8	3.7e-7	30.2	56	115	GCN5-related N-acetyl-transferase
Seqid=NZ_CP025396.1;Start=2519043;Strand=-	PF14792.8	0.024	14.9	20	75	DNA polymerase beta palm
Seqid=NZ_CP025396.1;Start=364851;Strand=-	PF16447.7	0.12	12.3	6	42	Domain of unknown function (DUF5044)
Seqid=NZ_CP025396.1;End=1300287;Strand=+	PF01171.22	0.0024	17.7	8	188	PP-loop family
Seqid=NZ_CP025396.1;End=1402094;Strand=+	PF00393.21	1e-132	442	184	471	6-phosphogluconate dehydrogenase, C-terminal domain
Seqid=NZ_CP025396.1;Start=2122042;Strand=-	PF13175.8	4e-7	30	17	117	AAA ATPase domain
Seqid=NZ_CP025396.1;Start=960742;Strand=-	PF16326.7	9.2e-12	45.1	574	645	ABC transporter C-terminal domain
Seqid=NZ_CP025396.1;End=49852;Strand=+	PF04304.15	0.067	13.3	6	54	Protein of unknown function (DUF454)
Seqid=NZ_CP025396.1;End=402832;Strand=+	PF01293.22	0.1	11.4	27	55	Phosphoenolpyruvate carboxykinase
Seqid=NZ_CP025396.1;Start=584535;Strand=-	PF00324.23	3.4e-26	92	15	479	Amino acid permease
Seqid=NZ_CP025396.1;Start=778807;Strand=-	PF14282.8	0.0058	16.8	2	55	FlxA-like protein
Seqid=NZ_CP025396.1;Start=2436915;Strand=-	PF04026.14	4.4e-36	123	1	81	SpoVG
Seqid=NZ_CP025396.1;End=1340143;Strand=+	PF01564.19	0.0064	16	220	322	Spermine/spermidine synthase domain
Seqid=NZ_CP025396.1;End=1532138;Strand=+	PF16944.7	0.041	13.7	12	53	Fungal potassium channel
Seqid=NZ_CP025396.1;Start=2349300;Strand=-	PF06073.14	0.11	12.5	88	119	Bacterial protein of unknown function (DUF934)
Seqid=NZ_CP025396.1;Start=1655736;Strand=-	PF05834.14	0.41	9.7	21	51	Lycopene cyclase protein
Seqid=NZ_CP025396.1;End=2272302;Strand=+	PF01637.20	0.17	11.9	330	404	ATPase domain predominantly from Archaea
Seqid=NZ_CP025396.1;Start=2391501;Strand=-	PF01656.25	0.01	16	91	218	CobQ/CobB/MinD/ParA nucleotide binding domain
Seqid=NZ_CP025396.1;End=1372670;Strand=+	PF13476.8	4.2e-4	21	120	149	AAA domain
Seqid=NZ_CP025396.1;Start=2163677;Strand=-	PF08221.13	0.22	11.8	11	46	RNA polymerase III subunit RPC82 helix-turn-helix domain
Seqid=NZ_CP025396.1;End=2568059;Strand=+	PF08267.14	5e-110	368	6	309	Cobalamin-independent synthase, N-terminal domain
Seqid=NZ_CP025396.1;Start=2307899;Strand=-	PF00108.25	5.4e-49	167	5	251	Thiolase, N-terminal domain
Seqid=NZ_CP025396.1;Start=93467;Strand=-	PF13245.8	0.27	11.6	4	30	AAA domain
Seqid=NZ_CP025396.1;End=19941;Strand=+	PF13481.8	7.6e-15	55	193	366	AAA domain
Seqid=NZ_CP025396.1;End=1205456;Strand=+	PF00282.21	0.025	13.4	112	204	Pyridoxal-dependent decarboxylase conserved domain
Seqid=NZ_CP025396.1;End=688278;Strand=+	PF01078.23	0.12	11.8	23	61	Magnesium chelatase, subunit ChlI
Seqid=NZ_CP025396.1;End=6458;Strand=+	PF16898.7	0.027	14.9	544	636	C-terminal associated domain of TOPRIM
Seqid=NZ_CP025396.1;End=385729;Strand=+	PF04932.17	0.024	14.3	14	78	O-Antigen ligase
Seqid=NZ_CP025396.1;Start=1703410;Strand=-	PF17657.3	5.4e-26	91	1097	1247	Bacterial DNA polymerase III alpha subunit finger domain
Seqid=NZ_CP025397.1;End=9171;Strand=+	PF15978.7	0.022	13.8	153	192	Tn7-like transposition protein D
Seqid=NZ_CP025396.1;End=870787;Strand=+	PF09250.13	0.016	15.7	27	86	Bifunctional DNA primase/polymerase, N-terminal
Seqid=NZ_CP025396.1;End=1100101;Strand=+	PF06039.17	0.085	11.4	3	39	Malate:quinone oxidoreductase (Mqo)
Seqid=NZ_CP025396.1;Start=245029;Strand=-	PF17370.4	0.12	12.6	10	59	Family of unknown function (DUF5392)
Seqid=NZ_CP025396.1;End=171959;Strand=+	PF07609.13	0.0021	17.9	22	159	Protein of unknown function (DUF1572)
Seqid=NZ_CP025396.1;End=1485314;Strand=+	PF11974.10	0.13	12.4	526	556	Bacterial alpha-2-macroglobulin MG3 domain
Seqid=NZ_CP025396.1;Start=1057392;Strand=-	PF04982.15	0.031	14.5	58	143	HPP family
Seqid=NZ_CP025396.1;Start=1669661;Strand=-	PF02775.23	7.1e-33	113.7	48	195	Thiamine pyrophosphate enzyme, C-terminal TPP binding domain
Seqid=NZ_CP025396.1;End=544342;Strand=+	PF03992.18	2.1e-16	59.9	6	81	Antibiotic biosynthesis monooxygenase
Seqid=NZ_CP025396.1;Start=207435;Strand=-	PF03394.15	0.027	14.1	8	57	Poxvirus E8 protein
Seqid=NZ_CP025396.1;Start=2226605;Strand=-	PF01061.26	2.9e-12	46.6	24	234	ABC-2 type transporter
Seqid=NZ_CP025396.1;End=428645;Strand=+	PF03618.16	3.8e-87	292.3	13	268	Kinase/pyrophosphorylase
Seqid=NZ_CP025396.1;Start=1906608;Strand=-	PF15106.8	0.041	13.4	6	44	TMEM156 protein family
Seqid=NZ_CP025396.1;Start=2061086;Strand=-	PF14542.8	0.15	12.3	123	160	GCN5-related N-acetyl-transferase
Seqid=NZ_CP025396.1;End=447208;Strand=+	PF00205.24	4.3e-23	81.7	192	326	Thiamine pyrophosphate enzyme, central domain
Seqid=NZ_CP025398.1;Start=1766;Strand=-	PF15183.8	0.19	11.8	7	35	Melanocortin-2 receptor accessory protein family
Seqid=NZ_CP025396.1;End=413817;Strand=+	PF00732.21	3.3e-76	256.6	7	300	GMC oxidoreductase
Seqid=NZ_CP025396.1;End=1288359;Strand=+	PF14451.8	0.49	10.4	437	462	Mut7-C ubiquitin
Seqid=NZ_CP025396.1;End=133900;Strand=+	PF14512.8	3.3e-7	30.2	26	65	Putative TM nitroreductase
Seqid=NZ_CP025396.1;End=386660;Strand=+	PF13175.8	0.096	12.3	33	77	AAA ATPase domain
Seqid=NZ_CP025396.1;End=2245949;Strand=+	PF00892.22	0.004	17.4	165	305	EamA-like transporter family
Seqid=NZ_CP025396.1;End=450190;Strand=+	PF13022.8	0.17	12.2	18	59	Helix-turn-helix of insertion element transposase
Seqid=NZ_CP025396.1;Start=960742;Strand=-	PF13401.8	3.4e-5	24.2	354	488	AAA domain
Seqid=NZ_CP025396.1;Start=449242;Strand=-	PF08530.12	4.3e-5	23.6	2	68	X-Pro dipeptidyl-peptidase C-terminal non-catalytic domain
Seqid=NZ_CP025396.1;End=2082528;Strand=+	PF07993.14	0.65	9.2	49	131	Male sterility protein
Seqid=NZ_CP025396.1;Start=1657562;Strand=-	PF02782.18	3.2e-58	196.9	261	449	FGGY family of carbohydrate kinases, C-terminal domain
Seqid=NZ_CP025396.1;Start=1830369;Strand=-	PF12773.9	0.0018	18.3	24	47	Double zinc ribbon
Seqid=NZ_CP025396.1;Start=2377476;Strand=-	PF04816.14	5.9e-4	19.5	73	167	tRNA (adenine(22)-N(1))-methyltransferase
Seqid=NZ_CP025396.1;End=1433138;Strand=+	PF00350.25	0.036	14.2	6	35	Dynamin family
Seqid=NZ_CP025396.1;Start=1681606;Strand=-	PF00994.26	5.5e-32	110.5	7	170	Probable molybdopterin binding domain
Seqid=NZ_CP025396.1;End=694364;Strand=+	PF05568.13	0.023	14.5	9	119	African swine fever virus J13L protein
Seqid=NZ_CP025396.1;Start=2140431;Strand=-	PF04851.17	1.7e-6	28.2	13	173	Type III restriction enzyme, res subunit
Seqid=NZ_CP025396.1;Start=1035357;Strand=-	PF03824.18	7.6e-87	291.3	37	263	High-affinity nickel-transport protein
Seqid=NZ_CP025396.1;End=1500383;Strand=+	PF00486.30	1.2e-27	95.8	147	221	Transcriptional regulatory protein, C terminal
Seqid=NZ_CP025396.1;Start=1729497;Strand=-	PF03193.18	1.2e-5	25.4	52	175	RsgA GTPase
Seqid=NZ_CP025396.1;End=2300391;Strand=+	PF14574.8	0.15	11.2	118	186	C-terminal domain of RACo the ASKHA domain
Seqid=NZ_CP025396.1;Start=2335338;Strand=-	PF01722.20	0.16	12.5	42	68	BolA-like protein
Seqid=NZ_CP025396.1;End=689979;Strand=+	PF08784.13	0.081	13.7	34	82	Replication protein A C terminal
Seqid=NZ_CP025396.1;Start=2043466;Strand=-	PF13476.8	0.079	13.6	32	50	AAA domain
Seqid=NZ_CP025396.1;End=1433138;Strand=+	PF08477.15	0.66	10.3	178	201	Ras of Complex, Roc, domain of DAPkinase
Seqid=NZ_CP025396.1;Start=2300927;Strand=-	PF00324.23	2.5e-24	85.8	26	430	Amino acid permease
Seqid=NZ_CP025396.1;Start=580530;Strand=-	PF00072.26	4.6e-22	78.4	15	123	Response regulator receiver domain
Seqid=NZ_CP025396.1;Start=454482;Strand=-	PF01180.23	2.8e-72	243.5	49	338	Dihydroorotate dehydrogenase
Seqid=NZ_CP025396.1;End=1551364;Strand=+	PF07991.14	0.0051	16.5	2	89	Acetohydroxy acid isomeroreductase, NADPH-binding domain
Seqid=NZ_CP025396.1;Start=1858918;Strand=-	PF13738.8	1.2e-11	44.5	13	313	Pyridine nucleotide-disulphide oxidoreductase
Seqid=NZ_CP025396.1;End=1926950;Strand=+	PF06338.13	8.9e-45	152.2	11	161	ComK protein
Seqid=NZ_CP025396.1;Start=2151400;Strand=-	PF00117.30	8.5e-43	146.4	4	187	Glutamine amidotransferase class-I
Seqid=NZ_CP025396.1;End=2203649;Strand=+	PF13302.9	6.2e-8	33.5	9	147	Acetyltransferase (GNAT) domain
Seqid=NZ_CP025396.1;Start=57044;Strand=-	PF10044.11	0.17	12.8	17	40	Retinal tissue protein
Seqid=NZ_CP025396.1;Start=2334235;Strand=-	PF18025.3	0.19	12.3	228	278	Alpha-(1,3)-fucosyltransferase FucT N-terminal domain
Seqid=NZ_CP025396.1;End=1438995;Strand=+	PF00348.19	4.7e-65	219.3	29	269	Polyprenyl synthetase
Seqid=NZ_CP025396.1;Start=2203886;Strand=-	PF00135.30	2.9e-6	26.6	67	122	Carboxylesterase family
Seqid=NZ_CP025396.1;End=393925;Strand=+	PF12685.9	0.0019	18.2	65	136	SpoIIIAH-like protein
Seqid=NZ_CP025396.1;End=195880;Strand=+	PF13450.8	8.5e-5	22.8	21	57	NAD(P)-binding Rossmann-like domain
Seqid=NZ_CP025396.1;Start=727984;Strand=-	PF00367.22	4.8e-12	45.3	10	42	phosphotransferase system, EIIB
Seqid=NZ_CP025396.1;Start=2095096;Strand=-	PF01956.18	0.26	11.1	251	302	Integral membrane protein EMC3/TMCO1-like
Seqid=NZ_CP025396.1;Start=1634643;Strand=-	PF09738.11	0.19	11	12	53	LRRFIP family
Seqid=NZ_CP025396.1;Start=1666257;Strand=-	PF17522.4	0.17	12.2	39	85	Family of unknown function (DUF5446)
Seqid=NZ_CP025396.1;End=2300856;Strand=+	PF12821.9	1.8e-36	125.2	7	133	Threonine/Serine exporter, ThrE
Seqid=NZ_CP025396.1;Start=611952;Strand=-	PF02353.22	5e-7	29.4	33	159	Mycolic acid cyclopropane synthetase
Seqid=NZ_CP025396.1;End=839439;Strand=+	PF03006.22	6.9e-30	104.5	25	220	Haemolysin-III related
Seqid=NZ_CP025396.1;Start=2040690;Strand=-	PF00155.23	3e-9	36.6	66	251	Aminotransferase class I and II
Seqid=NZ_CP025396.1;Start=2520219;Strand=-	PF17604.4	0.034	14.3	12	51	Family of unknown function (DUF5500)
Seqid=NZ_CP025396.1;Start=2570944;Strand=-	PF12725.9	0.34	10.3	30	148	Protein of unknown function (DUF3810)
Seqid=NZ_CP025396.1;End=647408;Strand=+	PF00072.26	3.7e-26	91.6	9	121	Response regulator receiver domain
Seqid=NZ_CP025396.1;End=1212352;Strand=+	PF05222.17	3.6e-45	153.6	20	152	Alanine dehydrogenase/PNT, N-terminal domain
Seqid=NZ_CP025396.1;End=1917466;Strand=+	PF15990.7	0.54	10.5	121	145	UPF0767 family
Seqid=NZ_CP025396.1;Start=503644;Strand=-	PF03435.20	6.7e-5	23.2	46	108	Saccharopine dehydrogenase NADP binding domain
Seqid=NZ_CP025396.1;End=1425174;Strand=+	PF12685.9	0.0036	17.3	342	434	SpoIIIAH-like protein
Seqid=NZ_CP025396.1;End=124657;Strand=+	PF12963.9	0.08	13.4	13	51	Protein of unknown function (DUF3852)
Seqid=NZ_CP025396.1;Start=1177395;Strand=-	PF00850.21	2.3e-74	250.6	48	343	Histone deacetylase domain
Seqid=NZ_CP025396.1;End=711911;Strand=+	PF00491.23	1.1e-46	159.7	46	309	Arginase family
Seqid=NZ_CP025396.1;Start=1894019;Strand=-	PF02826.21	4.7e-7	29.4	14	81	D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain
Seqid=NZ_CP025396.1;End=1644214;Strand=+	PF08279.14	4.7e-4	20.1	14	47	HTH domain
Seqid=NZ_CP025396.1;End=794018;Strand=+	PF00253.23	1.6e-24	85.5	9	60	Ribosomal protein S14p/S29e
Seqid=NZ_CP025396.1;Start=2575111;Strand=-	PF08271.14	0.0013	18.3	1	25	TFIIB zinc-binding
Seqid=NZ_CP025396.1;End=1883522;Strand=+	PF13238.8	0.049	14.3	281	331	AAA domain
Seqid=NZ_CP025396.1;Start=72481;Strand=-	PF13452.8	2.2e-8	34.4	8	131	N-terminal half of MaoC dehydratase
Seqid=NZ_CP025396.1;End=1241608;Strand=+	PF03477.18	5.8e-17	62.1	61	147	ATP cone domain
Seqid=NZ_CP025396.1;Start=1631670;Strand=-	PF14471.8	0.26	11.4	70	93	Domain of unknown function (DUF4428)
Seqid=NZ_CP025396.1;Start=38858;Strand=-	PF06124.13	1.4e-27	96.2	9	107	Staphylococcal protein of unknown function (DUF960)
Seqid=NZ_CP025396.1;End=1379954;Strand=+	PF04792.14	0.34	10.2	292	329	V antigen (LcrV) protein
Seqid=NZ_CP025396.1;End=1223915;Strand=+	PF03255.16	1.2e-63	213.5	1	144	Acetyl co-enzyme A carboxylase carboxyltransferase alpha subunit
Seqid=NZ_CP025396.1;End=436670;Strand=+	PF13207.8	0.0046	17.5	9	33	AAA domain
Seqid=NZ_CP025396.1;Start=1976409;Strand=-	PF01695.19	0.082	12.5	196	227	IstB-like ATP binding protein
Seqid=NZ_CP025396.1;End=1189676;Strand=+	PF13601.8	4.1e-5	23.7	55	109	Winged helix DNA-binding domain
Seqid=NZ_CP025396.1;End=1481914;Strand=+	PF11974.10	0.026	14.6	1577	1607	Bacterial alpha-2-macroglobulin MG3 domain
Seqid=NZ_CP025396.1;End=1267379;Strand=+	PF10303.11	0.92	10.2	718	858	Protein of unknown function (DUF2408)
Seqid=NZ_CP025396.1;Start=1698742;Strand=-	PF12090.10	0.7	9.5	25	121	Spt20 family
Seqid=NZ_CP025396.1;End=433893;Strand=+	PF06325.15	0.0054	16.3	65	153	Ribosomal protein L11 methyltransferase (PrmA)
Seqid=NZ_CP025396.1;End=225934;Strand=+	PF02525.19	4.6e-23	82.1	4	176	Flavodoxin-like fold
Seqid=NZ_CP025396.1;Start=1592021;Strand=-	PF02670.18	0.081	13.7	33	121	1-deoxy-D-xylulose 5-phosphate reductoisomerase
Seqid=NZ_CP025396.1;Start=2098613;Strand=-	PF01370.23	1.6e-5	24.6	9	134	NAD dependent epimerase/dehydratase family
Seqid=NZ_CP025396.1;End=224026;Strand=+	PF12844.9	5.6e-15	55.3	9	68	Helix-turn-helix domain
Seqid=NZ_CP025396.1;Start=1420734;Strand=-	PF14697.8	0.19	12	26	43	4Fe-4S dicluster domain
Seqid=NZ_CP025396.1;Start=952437;Strand=-	PF00670.23	6.3e-6	26.5	20	82	S-adenosyl-L-homocysteine hydrolase, NAD binding domain
Seqid=NZ_CP025396.1;End=629394;Strand=+	PF16339.7	0.0038	17.6	2	29	Domain of unknown function (DUF4969)
Seqid=NZ_CP025396.1;End=452517;Strand=+	PF11683.10	0.0082	16.3	33	98	Protein of unknown function (DUF3278)
Seqid=NZ_CP025396.1;End=2584616;Strand=+	PF04650.19	4.7e-10	39.1	18	43	YSIRK type signal peptide
Seqid=NZ_CP025396.1;Start=1791315;Strand=-	PF01479.27	2.7e-11	43.1	208	252	S4 domain
Seqid=NZ_CP025396.1;End=991847;Strand=+	PF14502.8	0.13	11.8	87	125	Helix-turn-helix domain
Seqid=NZ_CP025396.1;End=1012362;Strand=+	PF01371.21	2.5e-34	117.4	12	97	Trp repressor protein
Seqid=NZ_CP025396.1;End=1866111;Strand=+	PF09891.11	0.07	13.2	24	65	Uncharacterized protein conserved in archaea (DUF2118)
Seqid=NZ_CP025396.1;Start=380320;Strand=-	PF09089.12	0.21	11.9	31	60	Phage short tail fibre protein gp12, middle domain
Seqid=NZ_CP025396.1;End=522168;Strand=+	PF00881.26	5.5e-5	23.4	1	48	Nitroreductase family
Seqid=NZ_CP025396.1;End=1419780;Strand=+	PF02518.28	2e-28	99.3	473	583	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase
Seqid=NZ_CP025396.1;End=1308652;Strand=+	PF02527.17	1.6e-4	21.2	32	180	rRNA small subunit methyltransferase G
Seqid=NZ_CP025396.1;End=104837;Strand=+	PF13604.8	0.44	10.3	32	60	AAA domain
Seqid=NZ_CP025396.1;Start=540325;Strand=-	PF19699.1	0.14	11	92	142	Calsyntenin C-terminal
Seqid=NZ_CP025396.1;End=2564021;Strand=+	PF02347.18	0.021	13.8	74	197	Glycine cleavage system P-protein
Seqid=NZ_CP025396.1;Start=148726;Strand=-	PF02737.20	0.13	12.3	26	62	3-hydroxyacyl-CoA dehydrogenase, NAD binding domain
Seqid=NZ_CP025396.1;Start=2449053;Strand=-	PF06153.13	8.3e-55	183.7	1	109	Cyclic-di-AMP receptor
Seqid=NZ_CP025396.1;Start=579071;Strand=-	PF13589.8	1.1e-4	22.2	389	453	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase
Seqid=NZ_CP025396.1;End=386660;Strand=+	PF13191.8	0.0022	18.5	31	54	AAA ATPase domain
Seqid=NZ_CP025396.1;End=808051;Strand=+	PF04703.14	0.0018	18.7	8	51	FaeA-like protein
Seqid=NZ_CP025396.1;End=453283;Strand=+	PF05814.13	0.37	10.9	37	106	Orf76 (Ac76)
Seqid=NZ_CP025396.1;End=510607;Strand=+	PF09587.12	5.9e-26	91.5	67	287	Bacterial capsule synthesis protein PGA_cap
Seqid=NZ_CP025396.1;Start=53569;Strand=-	PF00581.22	9.1e-15	55.2	15	98	Rhodanese-like domain
Seqid=NZ_CP025396.1;Start=1976409;Strand=-	PF00437.22	0.036	13.2	600	682	Type II/IV secretion system protein
Seqid=NZ_CP025396.1;Start=2533022;Strand=-	PF05742.14	0.91	9.6	49	172	Transport and Golgi organisation 2
Seqid=NZ_CP025396.1;Start=2558814;Strand=-	PF04502.15	0.11	12.2	18	63	Saf4/Yju2 protein
Seqid=NZ_CP025396.1;End=1419780;Strand=+	PF00672.27	2.2e-14	53.6	194	245	HAMP domain
Seqid=NZ_CP025396.1;End=1438995;Strand=+	PF07307.13	3.1e-4	20.5	60	182	Heptaprenyl diphosphate synthase (HEPPP synthase) subunit 1
Seqid=NZ_CP025396.1;Start=2219102;Strand=-	PF00004.31	0.38	11.3	366	527	ATPase family associated with various cellular activities (AAA)
Seqid=NZ_CP025396.1;Start=1720348;Strand=-	PF03486.16	0.088	11.6	4	33	HI0933-like protein
Seqid=NZ_CP025396.1;Start=2503741;Strand=-	PF13508.9	2.1e-13	50.5	73	154	Acetyltransferase (GNAT) domain
Seqid=NZ_CP025396.1;End=1074190;Strand=+	PF13304.8	3.5e-4	20.6	30	51	AAA domain, putative AbiEii toxin, Type IV TA system
Seqid=NZ_CP025396.1;End=802582;Strand=+	PF02463.21	7.3e-11	42	35	216	RecF/RecN/SMC N terminal domain
Seqid=NZ_CP025396.1;Start=1768351;Strand=-	PF01192.24	1e-13	51.1	9	62	RNA polymerase Rpb6
Seqid=NZ_CP025396.1;End=629394;Strand=+	PF13462.8	5.4e-26	91.8	35	198	Thioredoxin
Seqid=NZ_CP025396.1;Start=1813268;Strand=-	PF13085.8	2.2e-28	98.5	36	144	2Fe-2S iron-sulfur cluster binding domain
Seqid=NZ_CP025396.1;Start=2515831;Strand=-	PF01180.23	0.082	12.2	281	312	Dihydroorotate dehydrogenase
Seqid=NZ_CP025396.1;Start=2165909;Strand=-	PF07690.18	2.2e-48	165.1	9	335	Major Facilitator Superfamily
Seqid=NZ_CP025396.1;End=1342559;Strand=+	PF19324.1	0.052	13.7	4	44	LETM1 domain-containing protein LETM2 N-terminus
Seqid=NZ_CP025396.1;Start=1813268;Strand=-	PF12798.9	0.33	12.1	238	252	4Fe-4S binding domain
Seqid=NZ_CP025396.1;End=954513;Strand=+	PF06432.13	0.014	15	17	69	Phosphatidylinositol N-acetylglucosaminyltransferase
Seqid=NZ_CP025396.1;Start=1993573;Strand=-	PF00717.25	1.1e-5	25.3	33	86	Peptidase S24-like
Seqid=NZ_CP025396.1;Start=2387425;Strand=-	PF14602.8	0.71	9.8	138	153	Hexapeptide repeat of succinyl-transferase
