Query	Hit	Evalue	Score	Start	Stop	Description
Seqid=NZ_CP045187.2;End=1554994;Strand=+	PF12775.9	2.2e-4	20.9	19	111	P-loop containing dynein motor region
Seqid=NZ_CP045187.2;End=190788;Strand=+	PF13560.8	0.32	11.5	29	57	Helix-turn-helix domain
Seqid=NZ_CP045187.2;End=561769;Strand=+	PF13379.8	8.3e-5	22.5	33	209	NMT1-like family
Seqid=NZ_CP045187.2;End=840582;Strand=+	PF06414.14	0.029	13.8	31	62	Zeta toxin
Seqid=NZ_CP045187.2;End=1527718;Strand=+	PF19077.2	0.41	11.3	1546	1606	Bacterial Ig-like domain
Seqid=NZ_CP045187.2;Start=1767699;Strand=-	PF13401.8	0.016	15.6	61	100	AAA domain
Seqid=NZ_CP045187.2;Start=1408899;Strand=-	PF02600.18	0.012	16.1	29	57	Disulfide bond formation protein DsbB
Seqid=NZ_CP045187.2;Start=1791763;Strand=-	PF13479.8	0.12	12.2	180	286	AAA domain
Seqid=NZ_CP045187.2;End=473616;Strand=+	PF13649.8	7e-8	33.1	84	168	Methyltransferase domain
Seqid=NZ_CP045187.2;End=1414648;Strand=+	PF00480.22	5.5e-64	216.6	7	319	ROK family
Seqid=NZ_CP045187.2;End=2119998;Strand=+	PF18160.3	0.034	13.5	11	61	SMODS and SLOG-associating 2TM effector domain family 5
Seqid=NZ_CP045187.2;End=1349394;Strand=+	PF08241.14	2.2e-4	21.9	55	151	Methyltransferase domain
Seqid=NZ_CP045187.2;Start=2546459;Strand=-	PF01541.26	3.3e-20	72.2	3	74	GIY-YIG catalytic domain
Seqid=NZ_CP045187.2;Start=989533;Strand=-	PF03807.19	7.6e-7	29.8	24	92	NADP oxidoreductase coenzyme F420-dependent
Seqid=NZ_CP045187.2;End=684402;Strand=+	PF00072.26	3.7e-26	91.6	9	121	Response regulator receiver domain
Seqid=NZ_CP045187.2;Start=2183929;Strand=-	PF00756.22	0.067	12.9	87	108	Putative esterase
Seqid=NZ_CP045187.2;End=1318607;Strand=+	PF03215.17	0.021	14.9	38	88	Rad17 P-loop domain
Seqid=NZ_CP045187.2;End=1522088;Strand=+	PF17936.3	7e-4	19.9	941	1008	Bacterial Ig domain
Seqid=NZ_CP045187.2;Start=2281452;Strand=-	PF03137.22	0.025	12.9	16	90	Organic Anion Transporter Polypeptide (OATP) family
Seqid=NZ_CP045187.2;End=1235747;Strand=+	PF08390.13	0.33	10.8	82	107	TRAM1-like protein
Seqid=NZ_CP045187.2;Start=2300045;Strand=-	PF12832.9	1.8e-8	33.7	99	376	MFS_1 like family
Seqid=NZ_CP045187.2;Start=1809697;Strand=-	PF00910.24	0.036	14.5	160	191	RNA helicase
Seqid=NZ_CP045187.2;End=928583;Strand=+	PF08765.13	0.055	13.6	322	378	Mor transcription activator family
Seqid=NZ_CP045187.2;End=2650353;Strand=+	PF13191.8	0.011	16.2	35	60	AAA ATPase domain
Seqid=NZ_CP045187.2;End=1405075;Strand=+	PF13604.8	0.053	13.3	39	71	AAA domain
Seqid=NZ_CP045187.2;Start=2500614;Strand=-	PF00977.23	6e-4	19.4	52	242	Histidine biosynthesis protein
Seqid=NZ_CP045187.2;Start=1797806;Strand=-	PF08659.12	2.4e-23	83.1	7	178	KR domain
Seqid=NZ_CP045187.2;End=190788;Strand=+	PF15978.7	0.017	14.2	19	67	Tn7-like transposition protein D
Seqid=NZ_CP045187.2;End=663844;Strand=+	PF13175.8	0.02	14.5	19	50	AAA ATPase domain
Seqid=NZ_CP045187.2;End=1165781;Strand=+	PF00925.22	2.1e-62	209.7	209	369	GTP cyclohydrolase II
Seqid=NZ_CP045187.2;Start=2307282;Strand=-	PF01047.24	0.49	10.4	159	195	MarR family
Seqid=NZ_CP045187.2;End=743899;Strand=+	PF07695.13	0.016	15.2	38	109	7TM diverse intracellular signalling
Seqid=NZ_CP045187.2;End=2686201;Strand=+	PF13721.8	0.17	12.5	304	368	SecD export protein N-terminal TM region
Seqid=NZ_CP045187.2;Start=2411240;Strand=-	PF18809.3	0.34	11.5	416	493	phage-Barnase-EndoU-ColicinE5/D-RelE like nuclease1
Seqid=NZ_CP045187.2;End=840582;Strand=+	PF13476.8	0.0098	16.5	33	81	AAA domain
Seqid=NZ_CP045187.2;Start=55565;Strand=-	PF00239.23	3.5e-44	150.5	29	161	Resolvase, N terminal domain
Seqid=NZ_CP045187.2;End=599370;Strand=+	PF01370.23	1.6e-5	24.6	10	96	NAD dependent epimerase/dehydratase family
Seqid=NZ_CP045187.2;End=1414971;Strand=+	PF01910.19	7e-33	112.5	4	99	Thiamine-binding protein
Seqid=NZ_CP045187.2;End=1495840;Strand=+	PF12802.9	0.18	12	7	47	MarR family
Seqid=NZ_CP045187.2;End=1802938;Strand=+	PF14876.8	0.054	12.5	15	49	Respiratory growth transcriptional regulator
Seqid=NZ_CP045187.2;End=866957;Strand=+	PF07690.18	2.4e-17	63	6	339	Major Facilitator Superfamily
Seqid=NZ_CP045187.2;Start=2665894;Strand=-	PF13280.8	0.079	13.1	202	278	WYL domain
Seqid=NZ_CP045187.2;End=2677634;Strand=+	PF10662.11	0.67	9.8	32	98	Ethanolamine utilisation - propanediol utilisation
Seqid=NZ_CP045187.2;Start=772692;Strand=-	PF00917.28	0.085	13.1	8	51	MATH domain
Seqid=NZ_CP045187.2;Start=765585;Strand=-	PF13545.8	0.014	15.5	22	66	Crp-like helix-turn-helix domain
Seqid=NZ_CP045187.2;End=507265;Strand=+	PF01134.24	3.5e-5	23.2	5	36	Glucose inhibited division protein A
Seqid=NZ_CP045187.2;Start=2017789;Strand=-	PF00462.26	1.1e-8	35.2	5	49	Glutaredoxin
Seqid=NZ_CP045187.2;Start=1946253;Strand=-	PF12957.9	0.11	12.8	18	56	Domain of unknown function (DUF3846)
Seqid=NZ_CP045187.2;Start=2208738;Strand=-	PF00270.31	0.0023	17.8	19	86	DEAD/DEAH box helicase
Seqid=NZ_CP045187.2;Start=2181508;Strand=-	PF08206.13	4.7e-17	61.5	77	135	Ribonuclease B OB domain
Seqid=NZ_CP045187.2;Start=1604706;Strand=-	PF10155.11	0.56	10.5	178	236	CCR4-NOT transcription complex subunit 11
Seqid=NZ_CP045187.2;Start=2302307;Strand=-	PF04167.15	4.8e-15	55.6	61	129	Protein of unknown function (DUF402)
Seqid=NZ_CP045187.2;End=1349394;Strand=+	PF03602.17	2.9e-5	23.9	63	155	Conserved hypothetical protein 95
Seqid=NZ_CP045187.2;Start=114392;Strand=-	PF02040.17	7.7000000000000008e-195	648.2	7	428	Arsenical pump membrane protein
Seqid=NZ_CP045187.2;End=523875;Strand=+	PF01544.20	8.4e-56	189.5	27	312	CorA-like Mg2+ transporter protein
Seqid=NZ_CP045187.2;Start=2526650;Strand=-	PF00344.22	0.048	13	18	54	SecY
Seqid=NZ_CP045187.2;End=1491912;Strand=+	PF12036.10	0.0033	17.8	114	218	Protein of unknown function (DUF3522)
Seqid=NZ_CP045187.2;End=663844;Strand=+	PF13481.8	0.13	11.9	24	44	AAA domain
Seqid=NZ_CP045187.2;Start=2107462;Strand=-	PF00358.22	0.1	12.5	41	78	phosphoenolpyruvate-dependent sugar phosphotransferase system, EIIA 1
Seqid=NZ_CP045187.2;Start=1693256;Strand=-	PF04404.14	1.6e-21	76.9	12	166	ERF superfamily
Seqid=NZ_CP045187.2;End=487670;Strand=+	PF03306.15	8.8e-75	250.9	5	222	Alpha-acetolactate decarboxylase
Seqid=NZ_CP045187.2;End=477325;Strand=+	PF08282.14	0.03	14.2	13	194	haloacid dehalogenase-like hydrolase
Seqid=NZ_CP045187.2;End=1471514;Strand=+	PF00203.23	0.035	14	19	55	Ribosomal protein S19
Seqid=NZ_CP045187.2;End=1356;Strand=+	PF13245.8	0.44	10.8	145	179	AAA domain
Seqid=NZ_CP045187.2;End=2055485;Strand=+	PF00206.22	9.1e-71	238.9	17	311	Lyase
Seqid=NZ_CP045187.2;Start=2291644;Strand=-	PF13521.8	0.056	13.8	365	385	AAA domain
Seqid=NZ_CP045187.2;End=1352229;Strand=+	PF03308.18	0.011	14.8	3	39	Methylmalonyl Co-A mutase-associated GTPase MeaB
Seqid=NZ_CP045187.2;Start=983699;Strand=-	PF10501.11	0.068	13.5	364	398	Ribosomal subunit 39S
Seqid=NZ_CP045187.2;Start=807775;Strand=-	PF05977.15	0.66	8.4	84	391	Transmembrane secretion effector
Seqid=NZ_CP045187.2;Start=1849306;Strand=-	PF10307.11	0.0051	16.7	63	149	HAD domain family 1 in Swiss Army Knife RNA repair proteins
Seqid=NZ_CP045187.2;End=218691;Strand=+	PF07609.13	0.0021	17.9	22	159	Protein of unknown function (DUF1572)
Seqid=NZ_CP045187.2;Start=1938851;Strand=-	PF02142.24	1.3e-28	99.1	13	128	MGS-like domain
Seqid=NZ_CP045187.2;Start=2691289;Strand=-	PF11581.10	0.13	12.4	7	74	Antagonist of EGFR signalling, Argos
Seqid=NZ_CP045187.2;Start=2279221;Strand=-	PF13338.8	0.0015	18.7	10	53	Transcriptional regulator, AbiEi antitoxin
Seqid=NZ_CP045187.2;End=2678731;Strand=+	PF12681.9	0.03	14.4	8	127	Glyoxalase-like domain
Seqid=NZ_CP045187.2;End=1698371;Strand=+	PF13495.8	0.0033	18	72	137	Phage integrase, N-terminal SAM-like domain
Seqid=NZ_CP045187.2;Start=2330486;Strand=-	PF13641.8	2.9e-12	47	8	125	Glycosyltransferase like family 2
Seqid=NZ_CP045187.2;End=2318889;Strand=+	PF13508.9	1.5e-8	35	61	147	Acetyltransferase (GNAT) domain
Seqid=NZ_CP045187.2;End=702456;Strand=+	PF02203.17	0.61	10.1	53	98	Tar ligand binding domain homologue
Seqid=NZ_CP045187.2;End=242610;Strand=+	PF01262.23	0.028	13.8	180	266	Alanine dehydrogenase/PNT, C-terminal domain
Seqid=NZ_CP045187.2;End=1323588;Strand=+	PF02355.18	3.3e-62	209.3	549	735	Protein export membrane protein
Seqid=NZ_CP045187.2;Start=2289986;Strand=-	PF13401.8	0.14	12.6	359	381	AAA domain
Seqid=NZ_CP045187.2;End=1030265;Strand=+	PF13412.8	0.0029	17.2	93	122	Winged helix-turn-helix DNA-binding
Seqid=NZ_CP045187.2;End=1438720;Strand=+	PF01946.19	0.012	15	24	71	Thi4 family
Seqid=NZ_CP045187.2;Start=1693931;Strand=-	PF12718.9	0.0013	19	36	93	Tropomyosin like
Seqid=NZ_CP045187.2;Start=1637825;Strand=-	PF01408.24	0.21	12.4	17	114	Oxidoreductase family, NAD-binding Rossmann fold
Seqid=NZ_CP045187.2;Start=130047;Strand=-	PF09278.13	0.11	13.2	50	96	MerR, DNA binding
Seqid=NZ_CP045187.2;Start=2149726;Strand=-	PF07889.14	0.025	14.7	106	171	Protein of unknown function (DUF1664)
Seqid=NZ_CP045187.2;Start=1735327;Strand=-	PF13840.8	0.2	11.6	141	171	ACT domain
Seqid=NZ_CP045187.2;End=69787;Strand=+	PF03801.15	0.014	15	24	63	HEC/Ndc80p family
Seqid=NZ_CP045187.2;Start=1735327;Strand=-	PF00106.27	3.5e-34	118.1	3	186	short chain dehydrogenase
Seqid=NZ_CP045187.2;Start=815485;Strand=-	PF01036.20	0.52	10	4	104	Bacteriorhodopsin-like protein
Seqid=NZ_CP045187.2;End=395661;Strand=+	PF12695.9	0.18	11.6	105	136	Alpha/beta hydrolase family
Seqid=NZ_CP045187.2;End=1098603;Strand=+	PF13191.8	0.23	11.9	374	533	AAA ATPase domain
Seqid=NZ_CP045187.2;Start=2442002;Strand=-	PF00702.28	1.3e-4	22.5	8	254	haloacid dehalogenase-like hydrolase
Seqid=NZ_CP045187.2;Start=1947221;Strand=-	PF13478.8	0.026	15.1	19	49	XdhC Rossmann domain
Seqid=NZ_CP045187.2;End=776690;Strand=+	PF17179.6	0.56	11.2	97	161	4Fe-4S dicluster domain
Seqid=NZ_CP045187.2;End=1928080;Strand=+	PF01609.23	1.5e-17	64.1	7	137	Transposase DDE domain
Seqid=NZ_CP045187.2;End=1963743;Strand=+	PF00583.27	2.2e-12	47.3	29	119	Acetyltransferase (GNAT) family
Seqid=NZ_CP045187.2;Start=1790048;Strand=-	PF02881.21	1.3e-21	76.6	6	83	SRP54-type protein, helical bundle domain
Seqid=NZ_CP045187.2;Start=2345673;Strand=-	PF01325.21	9.5e-24	83.5	2	61	Iron dependent repressor, N-terminal DNA binding domain
Seqid=NZ_CP045187.2;End=1318607;Strand=+	PF00158.28	0.55	10	105	134	Sigma-54 interaction domain
Seqid=NZ_CP045187.2;End=2068269;Strand=+	PF11877.10	0.83	9.9	4	81	Protein of unknown function (DUF3397)
Seqid=NZ_CP045187.2;Start=226296;Strand=-	PF00890.26	4.7e-83	279.7	7	533	FAD binding domain
Seqid=NZ_CP045187.2;Start=997838;Strand=-	PF05783.13	0.086	11.7	18	58	Dynein light intermediate chain (DLIC)
Seqid=NZ_CP045187.2;End=1936724;Strand=+	PF13476.8	0.0022	18.6	281	305	AAA domain
Seqid=NZ_CP045187.2;End=967620;Strand=+	PF07690.18	0.016	14.2	14	71	Major Facilitator Superfamily
Seqid=NZ_CP045187.2;Start=2105322;Strand=-	PF03193.18	0.057	13.4	25	62	RsgA GTPase
Seqid=NZ_CP045187.2;End=429646;Strand=+	PF16118.7	0.018	16	152	226	Domain of unknown function (DUF4834)
Seqid=NZ_CP045187.2;End=254420;Strand=+	PF12643.9	7.5e-4	19.8	35	57	MazG-like family
Seqid=NZ_CP045187.2;End=167894;Strand=+	PF07728.16	0.086	12.9	37	93	AAA domain (dynein-related subfamily)
Seqid=NZ_CP045187.2;End=1053944;Strand=+	PF13245.8	6.9e-37	127	12	254	AAA domain
Seqid=NZ_CP045187.2;End=43599;Strand=+	PF07827.13	2.3e-35	121.4	117	246	KNTase C-terminal domain
Seqid=NZ_CP045187.2;End=2669814;Strand=+	PF01053.22	1.1e-122	409.4	17	373	Cys/Met metabolism PLP-dependent enzyme
Seqid=NZ_CP045187.2;End=902022;Strand=+	PF00149.30	1.1e-9	39.2	7	178	Calcineurin-like phosphoesterase
Seqid=NZ_CP045187.2;End=46296;Strand=+	PF13560.8	1.2e-5	25.6	21	68	Helix-turn-helix domain
Seqid=NZ_CP045187.2;Start=1582119;Strand=-	PF13472.8	0.32	11.5	135	222	GDSL-like Lipase/Acylhydrolase family
Seqid=NZ_CP045187.2;End=698363;Strand=+	PF00367.22	2.1e-15	56	8	41	phosphotransferase system, EIIB
Seqid=NZ_CP045187.2;End=2444162;Strand=+	PF13671.8	3.8e-8	33.7	28	164	AAA domain
Seqid=NZ_CP045187.2;Start=2084783;Strand=-	PF03446.17	8.6e-4	19.6	149	255	NAD binding domain of 6-phosphogluconate dehydrogenase
Seqid=NZ_CP045187.2;Start=2196213;Strand=-	PF15335.8	0.0086	16.6	1	43	Caspase activity and apoptosis inhibitor 1
Seqid=NZ_CP045187.2;End=234211;Strand=+	PF03729.15	0.0064	16.9	129	169	Short repeat of unknown function (DUF308)
Seqid=NZ_CP045187.2;Start=103593;Strand=-	PF10044.11	0.17	12.8	17	40	Retinal tissue protein
Seqid=NZ_CP045187.2;End=2602909;Strand=+	PF06157.13	0.18	10.9	3	60	Protein of unknown function (DUF973)
Seqid=NZ_CP045187.2;End=476393;Strand=+	PF01443.20	0.21	11.4	5	25	Viral (Superfamily 1) RNA helicase
Seqid=NZ_CP045187.2;End=231361;Strand=+	PF01043.22	0.087	13.5	91	150	SecA preprotein cross-linking domain
Seqid=NZ_CP045187.2;End=129551;Strand=+	PF00583.27	2.4e-10	40.8	43	121	Acetyltransferase (GNAT) family
Seqid=NZ_CP045187.2;Start=1706145;Strand=-	PF00890.26	0.0097	15.1	172	234	FAD binding domain
Seqid=NZ_CP045187.2;End=2677634;Strand=+	PF12775.9	0.22	11.2	350	379	P-loop containing dynein motor region
Seqid=NZ_CP045187.2;Start=488053;Strand=-	PF05208.15	0.033	13.7	6	61	ALG3 protein
Seqid=NZ_CP045187.2;Start=1676844;Strand=-	PF16740.7	0.053	13.4	9	82	Spindle and kinetochore-associated protein 2
Seqid=NZ_CP045187.2;End=1313961;Strand=+	PF04093.14	3.8e-26	92.2	2	165	rod shape-determining protein MreD
Seqid=NZ_CP045187.2;End=2038728;Strand=+	PF05116.15	0.0011	18.6	186	243	Sucrose-6F-phosphate phosphohydrolase
Seqid=NZ_CP045187.2;Start=119555;Strand=-	PF14712.8	0.17	12.4	121	149	Snapin/Pallidin
Seqid=NZ_CP045187.2;Start=83159;Strand=-	PF11867.10	1.9e-117	392.5	706	1037	Domain of unknown function (DUF3387)
Seqid=NZ_CP045187.2;End=1091486;Strand=+	PF08838.12	3.2e-37	126.9	4	103	Protein of unknown function (DUF1811)
Seqid=NZ_CP045187.2;End=178451;Strand=+	PF02562.18	0.14	11.7	29	61	PhoH-like protein
Seqid=NZ_CP045187.2;End=637772;Strand=+	PF00106.27	0.0025	17.4	7	68	short chain dehydrogenase
Seqid=NZ_CP045187.2;End=967620;Strand=+	PF04240.14	0.044	13.7	5	78	Carotenoid biosynthesis protein
Seqid=NZ_CP045187.2;End=2634407;Strand=+	PF08765.13	0.15	12.1	159	191	Mor transcription activator family
Seqid=NZ_CP045187.2;End=1619063;Strand=+	PF04547.14	0.052	12.5	26	101	Calcium-activated chloride channel
Seqid=NZ_CP045187.2;Start=2661172;Strand=-	PF01336.27	0.021	14.9	47	95	OB-fold nucleic acid binding domain
Seqid=NZ_CP045187.2;Start=1772076;Strand=-	PF13155.8	0.094	13.1	52	104	Toprim-like
Seqid=NZ_CP045187.2;End=1162467;Strand=+	PF13434.8	0.038	13.2	115	227	L-lysine 6-monooxygenase (NADPH-requiring)
Seqid=NZ_CP045187.2;End=2296373;Strand=+	PF18306.3	7.8e-16	58	9	119	SLOG cluster4 family
Seqid=NZ_CP045187.2;End=2574032;Strand=+	PF03466.22	1e-9	38.2	92	274	LysR substrate binding domain
Seqid=NZ_CP045187.2;End=14847;Strand=+	PF12697.9	1.2e-5	26.1	103	327	Alpha/beta hydrolase family
Seqid=NZ_CP045187.2;End=590811;Strand=+	PF04246.14	0.2	11.7	42	83	Positive regulator of sigma(E), RseC/MucC
Seqid=NZ_CP045187.2;End=2521934;Strand=+	PF17204.5	0.33	11.3	58	98	Sid-5 family
Seqid=NZ_CP045187.2;Start=2491364;Strand=-	PF06570.13	0.22	11.1	48	129	Protein of unknown function (DUF1129)
Seqid=NZ_CP045187.2;End=1362799;Strand=+	PF16897.7	0.016	15.3	86	154	C-terminal region of MMR_HSR1 domain
Seqid=NZ_CP045187.2;Start=1683005;Strand=-	PF18160.3	0.042	13.3	14	106	SMODS and SLOG-associating 2TM effector domain family 5
Seqid=NZ_CP045187.2;Start=2192212;Strand=-	PF05491.15	0.13	12.3	25	81	RuvB C-terminal winged helix domain
Seqid=NZ_CP045187.2;Start=687998;Strand=-	PF13463.8	5.8e-6	26.9	41	102	Winged helix DNA-binding domain
Seqid=NZ_CP045187.2;End=1259850;Strand=+	PF14579.8	2.4e-23	82.2	744	831	Helix-hairpin-helix motif
Seqid=NZ_CP045187.2;End=131842;Strand=+	PF04321.19	0.0017	17.6	1	40	RmlD substrate binding domain
Seqid=NZ_CP045187.2;Start=2101740;Strand=-	PF07295.13	0.13	12.5	98	147	Zinc-ribbon containing domain
Seqid=NZ_CP045187.2;End=1382205;Strand=+	PF02527.17	0.063	12.7	188	295	rRNA small subunit methyltransferase G
Seqid=NZ_CP045187.2;Start=1730781;Strand=-	PF13191.8	0.019	15.4	66	193	AAA ATPase domain
Seqid=NZ_CP045187.2;Start=2045674;Strand=-	PF12705.9	1.1e-44	153.4	776	1130	PD-(D/E)XK nuclease superfamily
Seqid=NZ_CP045187.2;End=1316472;Strand=+	PF01018.24	7.4e-60	201.2	6	160	GTP1/OBG
Seqid=NZ_CP045187.2;End=2375919;Strand=+	PF12420.10	0.32	11.1	5	79	Protein of unknown function
Seqid=NZ_CP045187.2;End=1297043;Strand=+	PF19105.2	0.089	13.2	43	107	Family of unknown function (DUF5792)
Seqid=NZ_CP045187.2;End=2650353;Strand=+	PF13245.8	0.12	12.7	38	61	AAA domain
Seqid=NZ_CP045187.2;Start=2435356;Strand=-	PF17802.3	1.8e-6	27.9	559	601	Prealbumin-like fold domain
Seqid=NZ_CP045187.2;End=1706651;Strand=+	PF12853.9	0.074	13.1	7	30	C-terminal of NADH-ubiquinone oxidoreductase 21 kDa subunit
Seqid=NZ_CP045187.2;Start=1629444;Strand=-	PF02581.19	0.0096	15.3	130	228	Thiamine monophosphate synthase
Seqid=NZ_CP045187.2;Start=1634982;Strand=-	PF05116.15	3.4e-4	20.3	5	69	Sucrose-6F-phosphate phosphohydrolase
Seqid=NZ_CP045187.2;End=833064;Strand=+	PF03719.17	2.7e-31	107	87	157	Ribosomal protein S5, C-terminal domain
Seqid=NZ_CP045187.2;Start=2598744;Strand=-	PF08281.14	0.32	10.8	79	102	Sigma-70, region 4
Seqid=NZ_CP045187.2;End=507265;Strand=+	PF01593.26	2.3e-24	86.6	13	489	Flavin containing amine oxidoreductase
Seqid=NZ_CP045187.2;Start=1335195;Strand=-	PF01057.19	0.054	12.7	46	91	Parvovirus non-structural protein NS1
Seqid=NZ_CP045187.2;End=1522088;Strand=+	PF11974.10	0.11	12.6	767	799	Bacterial alpha-2-macroglobulin MG3 domain
Seqid=NZ_CP045187.2;End=1267470;Strand=+	PF00534.22	0.078	12.6	185	226	Glycosyl transferases group 1
Seqid=NZ_CP045187.2;End=1261236;Strand=+	PF01113.22	0.33	11.2	185	268	Dihydrodipicolinate reductase, N-terminus
Seqid=NZ_CP045187.2;End=1550631;Strand=+	PF02779.26	4.8e-54	182.8	609	805	Transketolase, pyrimidine binding domain
Seqid=NZ_CP045187.2;Start=513725;Strand=-	PF00702.28	1.3e-48	166.2	498	710	haloacid dehalogenase-like hydrolase
Seqid=NZ_CP045187.2;Start=523932;Strand=-	PF00690.28	0.32	10.8	3	46	Cation transporter/ATPase, N-terminus
Seqid=NZ_CP045187.2;Start=1727543;Strand=-	PF13523.8	8.2000000000000006e-23	80.8	15	156	Acetyltransferase (GNAT) domain
Seqid=NZ_CP045187.2;End=267211;Strand=+	PF02517.18	3.8e-4	20.9	13	48	Type II CAAX prenyl endopeptidase Rce1-like
Seqid=NZ_CP045187.2;Start=2093514;Strand=-	PF19506.1	0.5	9.8	5	101	Family of unknown function (DUF6040)
Seqid=NZ_CP045187.2;Start=71062;Strand=-	PF13847.8	4.4e-4	20.2	51	91	Methyltransferase domain
Seqid=NZ_CP045187.2;Start=2691289;Strand=-	PF13551.8	0.36	11	31	48	Winged helix-turn helix
Seqid=NZ_CP045187.2;End=9255;Strand=+	PF03989.15	7.1e-9	35.1	615	658	DNA gyrase C-terminal domain, beta-propeller
Seqid=NZ_CP045187.2;End=2078730;Strand=+	PF05598.13	2.1e-10	40.5	49	91	Transposase domain (DUF772)
Seqid=NZ_CP045187.2;End=928583;Strand=+	PF00004.31	0.069	13.7	186	285	ATPase family associated with various cellular activities (AAA)
Seqid=NZ_CP045187.2;End=1936724;Strand=+	PF13476.8	0.013	16.2	18	49	AAA domain
Seqid=NZ_CP045187.2;End=915098;Strand=+	PF01546.30	5.1e-5	23.1	88	334	Peptidase family M20/M25/M40
Seqid=NZ_CP045187.2;Start=417641;Strand=-	PF16084.7	0.16	11.9	13	40	LydA-holin antagonist
Seqid=NZ_CP045187.2;Start=2446514;Strand=-	PF01145.27	0.18	11.9	123	209	SPFH domain / Band 7 family
Seqid=NZ_CP045187.2;Start=666133;Strand=-	PF04650.19	0.62	10	35	49	YSIRK type signal peptide
Seqid=NZ_CP045187.2;End=967620;Strand=+	PF04932.17	0.088	12.5	31	85	O-Antigen ligase
Seqid=NZ_CP045187.2;End=254248;Strand=+	PF13401.8	3.8e-7	30.5	250	367	AAA domain
Seqid=NZ_CP045187.2;End=1152740;Strand=+	PF16118.7	7.5e-4	20.5	9	101	Domain of unknown function (DUF4834)
Seqid=NZ_CP045187.2;Start=1791444;Strand=-	PF04967.14	0.0082	16	42	66	HTH DNA binding domain
Seqid=NZ_CP045187.2;End=1578924;Strand=+	PF13401.8	0.0016	18.8	71	108	AAA domain
Seqid=NZ_CP045187.2;End=2643667;Strand=+	PF14068.8	0.26	12.1	9	51	Putative membrane protein
Seqid=NZ_CP045187.2;Start=1622158;Strand=-	PF05124.14	0.07	13.2	260	369	S-layer like family, C-terminal region
Seqid=NZ_CP045187.2;End=1885657;Strand=+	PF05636.13	7.1e-115	384.5	3	368	HIGH Nucleotidyl Transferase
Seqid=NZ_CP045187.2;Start=2159740;Strand=-	PF14479.8	0.35	10.8	205	243	Prion-inhibition and propagation
Seqid=NZ_CP045187.2;End=333685;Strand=+	PF09661.12	0.18	11.1	133	200	Protein of unknown function (DUF2398)
Seqid=NZ_CP045187.2;End=825507;Strand=+	PF00297.24	0.097	11.7	191	216	Ribosomal protein L3
Seqid=NZ_CP045187.2;End=586595;Strand=+	PF09723.12	0.0056	16.9	196	231	Zinc ribbon domain
Seqid=NZ_CP045187.2;End=836098;Strand=+	PF16745.7	0.07	13	21	57	RsgA N-terminal domain
Seqid=NZ_CP045187.2;End=1169634;Strand=+	PF10551.11	9.9e-9	35.6	37	111	MULE transposase domain
Seqid=NZ_CP045187.2;Start=2663498;Strand=-	PF02824.23	0.03	14.5	297	360	TGS domain
Seqid=NZ_CP045187.2;Start=2032218;Strand=-	PF17871.3	1.5e-35	121.3	342	443	AAA lid domain
Seqid=NZ_CP045187.2;End=239652;Strand=+	PF17147.6	0.0015	18.9	218	278	Pyruvate:ferredoxin oxidoreductase core domain II
Seqid=NZ_CP045187.2;Start=556917;Strand=-	PF07991.14	0.0026	17.5	144	233	Acetohydroxy acid isomeroreductase, NADPH-binding domain
Seqid=NZ_CP045187.2;Start=322444;Strand=-	PF00797.19	8.2e-69	232.1	21	256	N-acetyltransferase
Seqid=NZ_CP045187.2;End=682683;Strand=+	PF13185.8	1.5e-8	35.1	32	133	GAF domain
Seqid=NZ_CP045187.2;End=2499951;Strand=+	PF07662.15	3.2e-63	213.4	194	401	Na+ dependent nucleoside transporter C-terminus
Seqid=NZ_CP045187.2;End=736780;Strand=+	PF05448.14	0.22	10.2	124	159	Acetyl xylan esterase (AXE1)
Seqid=NZ_CP045187.2;End=1127470;Strand=+	PF01867.18	0.21	10.8	44	109	CRISPR associated protein Cas1
Seqid=NZ_CP045187.2;End=1002198;Strand=+	PF01206.19	3.2e-17	62.3	7	73	Sulfurtransferase TusA
Seqid=NZ_CP045187.2;End=445820;Strand=+	PF14163.8	0.12	12	5	52	Super-infection exclusion protein B
Seqid=NZ_CP045187.2;Start=2364355;Strand=-	PF10230.11	0.097	12.3	37	120	Lipid-droplet associated hydrolase
Seqid=NZ_CP045187.2;Start=1730178;Strand=-	PF00872.20	2.4e-39	135.4	1	137	Transposase, Mutator family
Seqid=NZ_CP045187.2;Start=1636758;Strand=-	PF00291.27	5.3e-80	269.1	27	320	Pyridoxal-phosphate dependent enzyme
Seqid=NZ_CP045187.2;End=395661;Strand=+	PF12697.9	0.014	16.1	44	130	Alpha/beta hydrolase family
Seqid=NZ_CP045187.2;End=1243198;Strand=+	PF06008.16	0.026	14.3	285	425	Laminin Domain I
Seqid=NZ_CP045187.2;Start=2136517;Strand=-	PF10548.11	0.44	10.8	11	41	P22AR C-terminal domain
Seqid=NZ_CP045187.2;End=899325;Strand=+	PF08690.12	0.07	12.9	37	157	GET complex subunit GET2
Seqid=NZ_CP045187.2;End=2243866;Strand=+	PF10745.11	0.32	11.4	129	172	Protein of unknown function (DUF2530)
Seqid=NZ_CP045187.2;Start=2598744;Strand=-	PF04255.16	0.092	12.7	74	102	Protein of unknown function (DUF433)
